"ProviderNum","ProviderName","StreetAddress","City","State","ZipCode","Telephone","OwnershipType","DateCertified","Nursing Care Services","Physical Therapy Services","Occupational Therapy Services","Speech Pathology Services","Medical Social Services","Home Health Aide Services","Percentage of patients who get better at walking or moving around","Percentage of patients who get better at getting in and out of bed","Percentage of patients whose bladder control improves","Percentage of patients who have less pain when moving around","Percentage of patients who get better at bathing","Percentage of patients who get better at taking their medicines correctly (by mouth)","Percentage of patients who are short of breath less often","Percentage of patients who had to be admitted to the hospital","Percentage of patients who need urgent, unplanned medical care","Percentage of patients who stay at home after an episode of home health care ends","Percentage of patients who need unplanned medical care related to a wound that is new, is worse, or has become infected","Percentage of patients whose wounds improved or healed after an operation"
"367077","ROBINSON VISITING NURSE & HOSPICE","6847 NORTH CHESTNUT STREET","RAVENNA","OH","44266","3302978899","Government - State/County",8/12/1966 0:00:00,"Y","Y","Y","Y","Y","Y",42,64,48,67,63,42,59,32,22,65,1,86
"679507","ROCK BRIDGE HOME HEALTH AGENCY INC","3509 W UNIVERSITY DRIVE SUITE 4","EDINBURG","TX","78539","9562879991","Proprietary",7/19/2006 0:00:00,"Y","Y","Y","Y","Y","Y",40,34,19,37,50,34,30,36,32,62,1,199
"459468","ROCK OF AGES HOME HEALTH CARE INC","3615 BROADWAY BLVD SUITE C","GARLAND","TX","75043","9728402222","Proprietary",8/11/1999 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,23,9,53,5,199
"187172","ROCKCASTLE HOSPITAL HOME HEALTH","145 LEWIS STREET, P O BOX 1186","MOUNT VERNON","KY","40456","6062561808","Voluntary Non Profit - Other",7/5/2000 0:00:00,"Y","Y","Y","Y","N","Y",49,32,199,76,59,50,73,43,34,50,1,199
"117111","ROCKDALE MEDICAL CENTER HOME HEALTH","1292 WELLBROOK CIRCLE","CONYERS","GA","30012","7709183960","Proprietary",1/15/1997 0:00:00,"Y","Y","Y","Y","Y","Y",44,64,66,67,55,37,37,34,26,60,2,87
"307021","ROCKINGHAM VNA AND HOSPICE","137 EPPING ROAD","EXETER","NH","03833","6037722981","Voluntary Non Profit - Private",7/1/1966 0:00:00,"Y","Y","Y","Y","Y","Y",37,49,33,53,56,34,54,32,10,63,0,72
"067259","ROCKY MOUNTAIN HEALTH PLANS","2784 CROSSROADS BLVD","GRAND JUNCTION","CO","81502","9702447777","Proprietary",1/4/1995 0:00:00,"Y","Y","Y","Y","Y","Y",41,58,49,63,67,46,69,26,25,68,1,87
"277068","ROCKY MOUNTAIN HOME CARE","2110 OVERLAND AVE STE 114","BILLINGS","MT","59102","4066528883","Proprietary",2/1/1993 0:00:00,"Y","Y","Y","Y","Y","Y",42,52,39,54,63,41,53,28,22,66,1,83
"467061","ROCKY MOUNTAIN HOME CARE","523 W HERITAGE PARK BLVD","LAYTON","UT","84041","8013974800","Voluntary Non Profit - Private",12/22/1992 0:00:00,"Y","Y","Y","Y","Y","Y",51,62,61,57,76,54,65,22,18,73,1,57
"537302","ROCKY MOUNTAIN HOME CARE","535 UINTA DRIVE","GREEN RIVER","WY","82935","3078757976","Voluntary Non Profit - Private",3/21/1997 0:00:00,"Y","Y","Y","Y","Y","Y",48,39,35,40,76,31,60,20,18,76,2,63
"417029","ROGER WILLIAMS HOME CARE","50 MAUDE ST.","PROVIDENCE","RI","02908","4014562273","Voluntary Non Profit - Private",10/5/1987 0:00:00,"Y","Y","Y","Y","Y","Y",44,58,59,69,58,42,68,28,19,68,2,86
"677027","ROLLING PLAINS HOME HEALTH","200 EAST ARIZONA","SWEETWATER","TX","79556","3252352030","Government - State/County",1/8/1986 0:00:00,"Y","Y","N","Y","N","Y",32,39,30,49,50,24,62,31,26,66,1,96
"147746","ROMYST HOME HEALTH CARE, INC","6601 N AVONDALE AVENUE SUITE 201","CHICAGO","IL","60631","7736310072","Proprietary",8/15/2003 0:00:00,"Y","Y","Y","Y","Y","Y",51,57,46,84,77,50,82,42,9,56,0,91
"177078","ROOKS COUNTY HOME HEALTH AGENCY","426 MAIN","STOCKTON","KS","67669","7854257352","Government - State/County",1/1/1980 0:00:00,"Y","Y","Y","N","N","Y",71,100,199,87,88,66,68,16,4,73,0,199
"327190","ROOSEVELT GENERAL HOSPITAL HOME HEALTH","1412 S AVE O SUITE B","PORTALES","NM","88130","5752264663","Voluntary Non Profit - Other",11/29/2004 0:00:00,"Y","Y","N","N","N","Y",39,46,199,35,56,21,43,34,32,62,2,199
"427042","ROPER-ST. FRANCIS HOME HEALTH","1483 TOBIAS GADSON BLVD., SUITE 208A","CHARLESTON","SC","29407","8434027000","Voluntary Non Profit - Private",2/12/1988 0:00:00,"Y","Y","Y","Y","Y","Y",44,62,48,66,64,36,73,30,22,66,1,80
"679783","ROPHEKA HOMEHEALTH AGENCY","1507 LOVELAND DRIVE","ARLINGTON","TX","76018","8174669751","Proprietary",5/16/2008 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,34,4,58,4,199
"337234","ROSA COPLON LTHHCP","2700 NORTH FOREST ROAD","GETZVILLE","NY","14068","7166393311","Voluntary Non Profit - Religious Affiliations",10/16/1987 0:00:00,"Y","Y","Y","Y","Y","Y",29,36,24,31,41,27,52,39,39,58,1,199
"459196","ROSAS FIRST QUALITY HOME HEALTHCARE LLC","306 EAST RANDOL MILL ROAD SUITE 100","ARLINGTON","TX","76011","8174610154","Proprietary",5/6/1997 0:00:00,"Y","Y","Y","Y","Y","Y",37,41,47,56,62,46,36,39,25,55,1,81
"678216","ROSE HOME HEALTH SERVICES INC","10530 ROCKLEY ROAD  STE 100C","HOUSTON","TX","77099","2818922001","Proprietary",5/28/1996 0:00:00,"Y","Y","Y","Y","Y","Y",49,61,63,71,60,52,73,39,25,60,0,199
"147680","ROSEWOOD HOME HEALTH SERVICES","#10 SUNSET HILLS PROFESSIONAL CENTRE RTE 157","EDWARDSVILLE","IL","62025","6186927673","Proprietary",7/10/1997 0:00:00,"Y","Y","Y","Y","Y","Y",41,57,51,55,49,28,49,26,26,68,0,87
"147691","ROSEWOOD HOME HEALTH SERVICES","7501 UNIVERSITY SUITE 208-PIONEER SQUARE","PEORIA","IL","61614","3096890302","Proprietary",9/11/1997 0:00:00,"Y","Y","Y","Y","Y","Y",30,46,55,61,53,36,70,15,20,81,3,199
"147770","ROSNER HOME HEALTH CARE, INC","4101 WEST MAIN STREET","SKOKIE","IL","60076","8475680161","Proprietary",5/11/2004 0:00:00,"Y","Y","Y","Y","Y","Y",56,58,27,71,87,45,45,25,15,71,1,199
"367097","ROSS COUNTY HOME HEALTH AGENCY","475 WESTERN AVENUE, SUITE 4A","CHILLICOTHE","OH","45601","7407751114","Government - State/County",12/21/1966 0:00:00,"Y","Y","Y","Y","N","Y",31,46,41,50,58,32,39,39,36,56,1,199
"377714","ROSS HEALTH CARE","920 W WILLOW","ENID","OK","73701","5802133333","Proprietary",12/15/2007 0:00:00,"Y","Y","Y","Y","Y","Y",49,69,22,53,60,35,48,40,34,53,1,80
"377690","ROSS HEALTH CARE SERVICES OF SOUTHWEST OKLAHOMA","328 S 29TH","CHICKASHA","OK","73018","4052240012","Proprietary",7/21/2005 0:00:00,"Y","Y","Y","Y","Y","Y",50,55,39,55,73,52,67,34,29,55,1,89
"327177","ROSWELL HOMECARE","1107 SOUTH MAIN","ROSWELL","NM","88201","5756238000","Voluntary Non Profit - Private",10/10/2000 0:00:00,"Y","N","Y","N","Y","Y",49,57,199,68,72,44,62,29,21,66,2,199
"679338","ROSY IN HOME SERVICES INC","3724 AIRPORT BOULEVARD","AUSTIN","TX","78722","5124791820","Proprietary",8/14/2003 0:00:00,"Y","Y","Y","Y","N","Y",199,199,199,199,199,199,199,199,199,199,0,199
"058411","ROYAL HEALTH HOMECARE AGENCY, INC","1110 SONORA AVENUE, SUITE 212","GLENDALE","CA","91201","8185075300","Proprietary",10/30/2007 0:00:00,"Y","Y","Y","Y","Y","Y",27,24,38,44,44,22,47,14,13,78,0,199
"679198","ROYAL HOME CARE","15358 PARK ROW ST","HOUSTON","TX","77084","2816477733","Proprietary",12/16/2002 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,199,199,199,0,199
"058431","ROYAL HOME CARE INC","870 HAMPSHIRE RD STE P","WESTLAKE VILLAGE","CA","91361","8052303033","Proprietary",2/1/2008 0:00:00,"Y","Y","Y","Y","Y","Y",39,42,23,61,60,19,31,21,21,76,0,199
"237730","ROYAL HOME HEALTH CARE","11 WEST 14 MILE ROAD, SUITE 201A","CLAWSON","MI","48017","2485454654","Proprietary",12/26/2007 0:00:00,"Y","Y","Y","Y","Y","Y",62,58,199,83,67,57,84,22,21,75,0,199
"457987","ROYAL HOME HEALTH CARE INCORPORATED","2735 VILLA CREEK SUITE 240","DALLAS","TX","75234","9722479001","Proprietary",1/30/2006 0:00:00,"Y","Y","Y","Y","Y","Y",50,38,199,77,79,28,54,39,43,53,2,199
"237793","ROYAL HOME HEALTH NETWORK, INC","19111 WEST 10 MILE ROAD, SUITE 121","SOUTHFIELD","MI","48075","2483522222","Proprietary",11/7/2008 0:00:00,"Y","Y","Y","N","Y","Y",201,201,201,201,201,201,201,201,201,201,201,201
"237570","ROYAL HOME HEALTH, LLC","26711 WOODWARD AVE, STE 205","HUNTINGTON WOODS","MI","48070","2485829221","Proprietary",6/27/2005 0:00:00,"Y","Y","Y","Y","Y","Y",44,59,44,59,76,67,67,21,28,78,2,199
"058205","ROYAL MAJESTY HOME CARE, INC","3939 ATLANTIC AVENUE SUITE 209","LONG BEACH","CA","90807","5624929600","Proprietary",10/31/2003 0:00:00,"Y","Y","Y","Y","Y","Y",44,52,46,74,66,41,63,30,29,66,0,88
"108451","ROYAL QUALITY HOME CARE INC","6708 NW 72ND AVENUE","MIAMI","FL","33166","3058843715","Proprietary",8/30/2007 0:00:00,"Y","Y","Y","N","N","Y",19,18,199,35,29,199,199,22,10,50,0,199
"677942","ROYAL STAR HEALTHCARE INC","7457 HARWIN DRIVE SUITE 252","HOUSTON","TX","77036","7135897019","Proprietary",5/23/2006 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,52,35,38,4,199
"237742","ROYALCARE, INC","21700 GREENFIELD RD, SUITE 257B","OAK PARK","MI","48237","2485568685","Proprietary",4/25/2008 0:00:00,"Y","Y","Y","Y","Y","Y",51,47,68,90,85,36,82,26,29,76,0,199
"297097","ROYALE HEALTH SYSTEMS INC","2770 SOUTH MARYLAND PARKWAY SUITE 418","LAS VEGAS","NV","89109","7027910030","Proprietary",11/29/2001 0:00:00,"Y","Y","Y","Y","Y","Y",47,54,199,59,65,44,47,31,5,62,0,199
"237525","ROYALE HOME HEALTH CARE, INC","18977 WEST TEN MILE ROAD","SOUTHFIELD","MI","48075","2483953746","Proprietary",9/20/2004 0:00:00,"Y","Y","Y","Y","Y","Y",49,57,79,93,84,65,84,11,15,87,1,199
"058274","ROYALE HOME HEALTH CARE, INC","221 N SAN DIMAS AVE, SUITE B","SAN DIMAS","CA","91773","9093940331","Proprietary",10/7/2004 0:00:00,"Y","Y","Y","Y","Y","Y",42,49,46,72,66,35,48,30,0,65,0,78
"747022","ROYALTY CARE HOME HEALTH SERVICES INC","595 ROUND ROCK WEST DRIVE  SUITE 304","ROUND ROCK","TX","78681","5122444254","Proprietary",10/29/2008 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,199,199,199,199,199
"327178","RUIDOSO HOME CARE LLC","548 GAVILAN CANYON ROAD","RUIDOSO","NM","88345","5752580028","Proprietary",3/27/2001 0:00:00,"Y","Y","Y","Y","Y","Y",41,64,43,64,68,45,57,24,23,70,2,85
"167257","RURAL HEALTH CARE ADVANTAGE","112 NORTH GRAND","CHARITON","IA","50049","6417744090","Proprietary",4/24/1996 0:00:00,"Y","Y","N","N","N","Y",199,199,199,199,199,199,199,46,43,49,0,199
"677562","RURAL HOME HEALTH INC","204 WEST 5TH STREET","CRANE","TX","79731","4325583251","Proprietary",12/22/1992 0:00:00,"Y","Y","N","N","N","Y",55,45,80,87,81,56,61,45,16,46,1,199
"527082","RUSK CTY DEPT OF HLTH AND HUMAN SVCS","311 MINER AVE EAST","LADYSMITH","WI","54848","7155322299","Government - State/County",6/4/1976 0:00:00,"Y","Y","N","N","N","Y",48,57,25,49,64,42,60,25,25,69,1,86
"017857","RUSSELL COUNTY HOME CARE","1850 CRAWFORD ROAD","PHENIX CITY","AL","36868","3342985581","Government - State/County",3/9/1971 0:00:00,"Y","Y","Y","N","Y","Y",28,24,20,47,30,20,19,16,18,82,2,69
"477007","RUTLAND AREA VNA","7 ALBERT CREE","RUTLAND","VT","05701","8027750568","Voluntary Non Profit - Private",4/26/1967 0:00:00,"Y","Y","Y","Y","Y","Y",42,61,38,83,62,47,60,27,25,68,2,87
"387098","RVMC HOME CARE AND HOSPICE SERVICES","2960 DOCTOR'S PARK DRIVE","MEDFORD","OR","97504","5417895240","Voluntary Non Profit - Private",6/27/1989 0:00:00,"Y","Y","Y","Y","Y","Y",46,62,50,60,68,46,68,18,21,77,1,77
"397587","RX HOME CARE INC","207 WEST BROAD ST","BETHLEHEM","PA","18018","6108681801","Proprietary",5/6/1994 0:00:00,"Y","Y","Y","Y","N","Y",33,49,37,46,47,28,58,31,33,65,3,86
"108422","RX HOME HEALTH SERVICES INC","1111 KANE CONCOURSE, STE 501","BAY HARBOR ISLANDS","FL","33154","3058652244","Proprietary",6/26/2007 0:00:00,"Y","Y","N","Y","N","Y",42,46,53,62,62,42,64,25,8,71,1,69
"367337","RX HOME HEALTHCARE, INC","700 MORSE ROAD #200","COLUMBUS","OH","43214","6149850570","Proprietary",7/6/2007 0:00:00,"Y","Y","Y","N","N","N",199,199,199,199,199,199,199,11,21,82,3,199
"368128","RX HOME HEALTHCARE, INC","3030 EUCLID AVENUE, SUITE 200","CLEVELAND","OH","44115","2162950056","Proprietary",11/15/2005 0:00:00,"Y","Y","Y","Y","N","Y",39,55,41,48,48,39,61,44,49,57,2,199
"557690","RX STAFFING AND HOME CARE","4640 MARCONI AVENUE, SUITE 1","SACRAMENTO","CA","95821","9164858200","Proprietary",4/30/1996 0:00:00,"Y","Y","Y","Y","Y","Y",45,54,48,51,62,42,60,27,24,69,2,66
"407005","RYDER HOME CARE","355 FONT MARTELO ST","HUMACAO","PR","00792","7878520768","Voluntary Non Profit - Private",4/15/1974 0:00:00,"Y","Y","N","N","Y","Y",53,74,39,90,79,48,77,31,31,67,8,100
"109217","S & S HEALTH CARE MANAGEMENT INC","2750 SW 87 AVENUE SUITE 210","MIAMI","FL","33165","3052229202","Proprietary",3/10/2009 0:00:00,"Y","Y","Y","Y","Y","Y",201,201,201,201,201,201,201,201,201,201,201,201
"453135","S A NURSES HOME HEALTH AGENCY LLC","231 WEST CYPRESS STREET SUITE #202","SAN ANTONIO","TX","78212","2107982199","Proprietary",8/4/2004 0:00:00,"Y","Y","Y","Y","Y","Y",41,37,28,59,54,33,40,39,22,57,1,71
"679540","S AND R HOME HEALTH","1030 ANDREWS HWY STE 109","MIDLAND","TX","79701","4325708880","Proprietary",8/25/2006 0:00:00,"Y","Y","Y","Y","Y","Y",199,12,199,199,50,199,9,35,31,58,2,199
"109024","S AND Y HOME HEALTH CARE INC","13780 SW 56 STREET, SUITE 205","MIAMI","FL","33175","3057520111","Proprietary",7/29/2008 0:00:00,"Y","Y","N","N","N","Y",24,25,199,59,18,13,7,42,15,48,0,199
"207007","S M M C VISITING NURSES","P.O. BOX 739, 72 MAIN STREET","KENNEBUNK","ME","04043","2079851000","Voluntary Non Profit - Private",7/22/1966 0:00:00,"Y","Y","Y","Y","Y","Y",54,65,61,63,66,45,60,27,18,69,1,75
"377626","S Q SPECIALTIES, INC","2400 NORTH HEMLOCK CIRCLE, SUITE B","BROKEN ARROW","OK","74012","9182510070","Proprietary",10/15/1999 0:00:00,"Y","Y","Y","Y","Y","Y",39,29,29,48,52,34,55,36,12,60,1,199
"377035","S S M HOME CARE OF OKLAHOMA","1211 N SHARTEL, SUITE 1100","OKLAHOMA CITY","OK","73103","4052311200","Voluntary Non Profit - Other",2/1/1983 0:00:00,"Y","Y","Y","Y","Y","Y",38,35,29,62,61,38,42,27,13,70,1,78
"017025","SAADS HEALTHCARE SERVICES","1515 UNIVERSITY BLVD, SOUTH","MOBILE","AL","36609","2513439600","Proprietary",12/28/1978 0:00:00,"Y","Y","Y","Y","Y","Y",42,42,39,62,58,36,53,46,42,47,2,93
"109291","SABAHO HOME SERVICES INC","13780 SW 56 ST STE 212","MIAMI","FL","33175","3053862280","Proprietary",6/13/2009 0:00:00,"Y","N","N","N","N","Y",201,201,201,201,201,201,201,201,201,201,201,201
"457824","SABINE NECHES HOME HEALTH","1942 9TH AVE","PORT ARTHUR","TX","77642","4097353757","Proprietary",5/4/2005 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,21,25,70,2,199
"167097","SAC COUNTY PHNS","116 SOUTH STREET STREET","SAC CITY","IA","50583","7126624785","Government - Local",5/12/1978 0:00:00,"Y","Y","Y","Y","N","Y",199,199,199,199,199,199,199,39,40,51,0,199
"267068","SAC OSAGE HOME HEALTH CARE, INC","1780 EAST HIGHWAY 54","EL DORADO SPRINGS","MO","64744","4178765225","Proprietary",7/1/1978 0:00:00,"Y","Y","Y","Y","N","Y",48,72,52,44,63,38,64,7,11,89,6,70
"368133","SACRED ARMS, INC","ONE SOUTH MAIN STREET, SUITE 205B","COLUMBIANA","OH","44408","3304823100","Proprietary",2/15/2006 0:00:00,"Y","Y","Y","N","N","Y",199,199,199,199,199,199,199,199,199,199,199,199
"387023","SACRED HEART HOME HEALTH","1121 FAIRFIELD AVENUE","EUGENE","OR","97402","5414617500","Voluntary Non Profit - Religious Affiliations",7/1/1966 0:00:00,"Y","Y","Y","Y","Y","Y",43,53,44,55,65,40,62,18,18,80,1,85
"247156","SACRED HEART HOME HEALTH CARE","1200 12TH STREET SOUTHWEST","AUSTIN","MN","55912","5074331905","Voluntary Non Profit - Religious Affiliations",4/10/1984 0:00:00,"Y","Y","Y","Y","N","Y",199,199,199,199,199,199,199,199,199,199,0,199
"178082","SACRED HEART HOME HEALTH CARE INC","7735 WASHINGTON AVE SUITE D","KANSAS CITY","KS","66112","9133341058","Proprietary",9/3/2009 0:00:00,"Y","Y","Y","Y","Y","Y",201,201,201,201,201,201,201,201,201,201,201,201
"557670","SACRED HEART OF JESUS NURSING CARE, INC","9660 FLAIR DRIVE SUITE 425","EL MONTE","CA","91731","6262580441","Proprietary",2/1/1996 0:00:00,"Y","Y","N","N","Y","Y",199,199,199,199,199,199,199,49,47,44,2,199
"397715","SACRED HEART VISITING NURSES","2268 SOUTH 12TH STREET SUITE 404","ALLENTOWN","PA","18103","6108712802","Voluntary Non Profit - Religious Affiliations",9/12/1997 0:00:00,"Y","Y","Y","Y","Y","Y",37,52,41,55,55,38,63,26,24,71,1,51
"267459","SACRED ROSE HEALTHCARE-SPRINGFIELD","1736 EAST SUNSHINE  SUITE # 712","SPRINGFIELD","MO","65804","4178872121","Proprietary",7/25/1994 0:00:00,"Y","Y","Y","Y","N","Y",199,199,199,199,199,199,199,199,199,199,199,199
"057072","SADDLEBACK COORDINATED HOME CARE","23521 PASEO DE VALENCIA, STE 100","LAGUNA HILLS","CA","92653","9493803175","Voluntary Non Profit - Private",1/1/1973 0:00:00,"Y","Y","Y","Y","Y","Y",43,52,29,55,65,40,50,22,18,74,0,77
"677910","SAENZ HOME HEALTH SERVICES INC","518 EAST MAIN STREET SUITE C","ROBSTOWN","TX","78380","3613871650","Proprietary",4/18/2006 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,25,35,73,2,199
"239025","SAFE HANDS HOME HEALTH CARE, LLC","24225 W 9 MILE RD, STE 213","SOUTHFIELD","MI","48033","2482234430","Proprietary",6/24/2009 0:00:00,"Y","Y","Y","Y","Y","Y",201,201,201,201,201,201,201,201,201,201,201,201
"109118","SAFE HOME HEALTH CARE AGENCY INC","2713 SW 142 AVE","MIAMI","FL","33175","3052201351","Proprietary",9/18/2008 0:00:00,"Y","Y","Y","N","N","Y",69,48,199,81,62,44,0,26,25,72,0,199
"037185","SAFENET HOME HEALTH","6240 EAST THOMAS ROAD, SUITE 203","SCOTTSDALE","AZ","85251","4809464145","Proprietary",2/7/1996 0:00:00,"Y","Y","Y","Y","Y","Y",47,58,64,59,67,40,78,34,29,62,1,86
"248047","SAFETY CARE INC","933 - A UNIVERSITY AVENUE","SAINT PAUL","MN","55104","6516454537","Proprietary",11/6/1996 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,199,199,199,199,199
"557750","SAGEBRUSH HOME AND FAMILY SERVICES","1111 COLUMBUS AVENUE, SUITE 2000","BAKERSFIELD","CA","93305","6613266540","Government - State/County",12/16/1996 0:00:00,"Y","Y","N","N","Y","Y",60,199,199,67,91,199,74,22,26,75,7,67
"297082","SAGUARO HOME HEALTH CARE","2770 S MARYLAND PKWY, SUITE 215","LAS VEGAS","NV","89109","7022486850","Proprietary",4/9/1997 0:00:00,"Y","Y","Y","Y","Y","Y",37,41,31,33,59,40,44,21,24,75,3,84
"747165","SAHARA HEALTH CARE INC","14315 TASMANIA CT","SUGAR LAND","TX","77478","8327660919","Proprietary",4/8/2009 0:00:00,"Y","Y","Y","Y","Y","Y",201,201,201,201,201,201,201,201,201,201,201,201
"527249","SAI HOME HEALTH CARE","5200 WASHINGTON AVE  STE 227","RACINE","WI","53406","2626325886","Voluntary Non Profit - Private",4/3/1996 0:00:00,"Y","Y","Y","N","Y","Y",199,199,199,199,199,199,199,47,40,54,4,199
"057135","SAINT AGNES HOME HEALTH, LLC","1111 EAST SPRUCE AVENUE","FRESNO","CA","93720","5594505112","Voluntary Non Profit - Religious Affiliations",5/25/1970 0:00:00,"Y","Y","Y","Y","Y","Y",48,60,46,62,70,43,65,16,7,82,1,66
"147271","SAINT ANTHONY MEDICAL CENTER FOR HOME CARE","9951 ROCK CUT CROSSING","LOVES PARK","IL","61111","8159218700","Voluntary Non Profit - Religious Affiliations",7/18/1984 0:00:00,"Y","Y","Y","Y","Y","Y",51,64,43,71,67,50,72,26,22,72,1,82
"147113","SAINT ANTHONY'S HEALTH CENTER","915 EAST FIFTH STREET","ALTON","IL","62002","6184635683","Voluntary Non Profit - Religious Affiliations",2/14/1975 0:00:00,"Y","Y","Y","Y","Y","Y",49,50,57,58,65,51,64,27,17,71,1,89
"267515","SAINT FRANCIS HOME HEALTH","14 C DOCTORS PARK","CAPE GIRARDEAU","MO","63703","5733315977","Voluntary Non Profit - Religious Affiliations",8/8/1996 0:00:00,"Y","Y","Y","Y","Y","Y",41,65,37,71,48,34,67,21,21,76,1,71
"377107","SAINT FRANCIS HOME HEALTH","6600 SOUTH YALE AVE","TULSA","OK","74136","9184886888","Voluntary Non Profit - Private",11/28/1984 0:00:00,"Y","Y","Y","Y","Y","Y",46,55,27,56,65,36,58,28,14,69,1,78
"287005","SAINT FRANCIS MEDICAL CENTER HOME HEALTH CARE AGEN","2116 W FAIDLEY AVE","GRAND ISLAND","NE","68803","3083982600","Voluntary Non Profit - Religious Affiliations",4/13/1967 0:00:00,"Y","Y","Y","Y","Y","Y",44,63,47,58,66,43,62,29,22,66,2,84
"147491","SAINT JAMES HOSPITAL HOME HEAL","608 NORTH LADD STREET","PONTIAC","IL","61764","8158446982","Voluntary Non Profit - Religious Affiliations",6/27/1990 0:00:00,"Y","Y","Y","Y","Y","Y",47,42,34,63,64,41,59,25,22,69,2,75
"157059","SAINT JOHN'S HOME HEALTH CARE & HOSPICE","2015 JACKSON ST","ANDERSON","IN","46016","7656468179","Voluntary Non Profit - Religious Affiliations",2/1/1979 0:00:00,"Y","Y","Y","Y","Y","Y",49,53,58,72,63,45,71,26,23,70,2,87
"187113","SAINT JOSEPH - ANC HOME CARE SERVICES, LLC","1736 ALEXANDRIA DRIVE, SUITE 225","LEXINGTON","KY","40504","8592775111","Proprietary",7/19/1985 0:00:00,"Y","Y","Y","Y","Y","Y",48,56,43,56,58,37,55,26,26,71,2,87
"157005","SAINT JOSEPH VNA HOME CARE","810 E PARK PLACE","MISHAWAKA","IN","46545","5744726500","Voluntary Non Profit - Religious Affiliations",7/1/1966 0:00:00,"Y","Y","Y","Y","Y","Y",44,47,46,57,57,35,60,24,24,73,1,80
"407308","SAINT LUKE'S EPISCOPAL HOME CARE PROGRAM","ROYAL CLUB CONVENTION CENTER AVENIDA COMERIO","BAYAMON","PR","00958","7872790606","Voluntary Non Profit - Religious Affiliations",1/15/1973 0:00:00,"Y","Y","Y","Y","Y","Y",49,60,44,78,67,37,52,27,5,69,0,83
"407002","SAINT LUKES HCP","P O BOX 7064","PONCE","PR","00731","7878434185","Voluntary Non Profit - Religious Affiliations",10/28/1967 0:00:00,"Y","Y","Y","Y","Y","Y",50,61,56,83,79,48,66,29,11,70,2,93
"147302","SAINT MARGARET MERCY HOME CARE","3224 RIDGE ROAD  SUITE 202 203","LANSING","IL","60438","7084185543","Voluntary Non Profit - Religious Affiliations",10/4/1985 0:00:00,"Y","Y","Y","Y","Y","Y",39,62,50,68,59,36,60,36,31,62,1,81
"297008","SAINT MARYS HOME CARE SERVICES","18653 WEDGE PARKWAY","RENO","NV","89511","7757703046","Voluntary Non Profit - Religious Affiliations",6/1/1978 0:00:00,"Y","Y","Y","Y","Y","Y",53,60,59,64,75,45,67,27,19,69,1,87
"178078","SAINT RAPHAEL HOME CARE INC","903 WEST 18TH AVENUE","WICHITA","KS","67203","3162695400","Voluntary Non Profit - Private",8/20/2008 0:00:00,"Y","Y","Y","Y","Y","Y",40,42,199,35,61,199,199,22,18,77,0,199
"147961","SAINT THOMAS HOME HEALTH, INC","4708 N CENTRAL AVE, STE 1S","CHICAGO","IL","60630","7737777815","Proprietary",3/23/2007 0:00:00,"Y","Y","Y","Y","Y","Y",80,89,92,100,100,97,84,28,0,70,0,199
"087039","SAINTS HOME HEALTHCARE, LLC","3985 N DUPONT HIGHWAY","DOVER","DE","19901","3028832047","Proprietary",6/1/2007 0:00:00,"Y","Y","Y","Y","Y","Y",60,68,51,90,89,71,68,29,32,71,0,199
"357052","SAKAKAWEA HOME HEALTH","510 8TH AVE NE","HAZEN","ND","58545","7017487380","Voluntary Non Profit - Other",4/25/1994 0:00:00,"Y","Y","Y","Y","Y","Y",35,44,199,36,50,47,47,21,29,73,6,199
"557681","SALCARE HOME HEALTH SERVICES","1159 W EL SEGUNDO BOULEVARD","GARDENA","CA","90247","3237779339","Proprietary",3/11/1996 0:00:00,"Y","Y","Y","Y","Y","Y",42,37,45,60,55,38,45,35,2,58,0,199
"457865","SALDIVAR HOME HEALTH INC","901 N JOHNSON ST","ALICE","TX","78332","3616642944","Proprietary",7/27/2005 0:00:00,"Y","Y","Y","Y","Y","Y",31,31,28,34,45,32,17,41,19,53,3,86
"367069","SALEM AREA VISITING NURSE ASSOCIATION","718 EAST THIRD STREET, SUITE A","SALEM","OH","44460","3303329986","Voluntary Non Profit - Private",7/1/1966 0:00:00,"Y","Y","Y","Y","Y","Y",39,70,50,68,54,39,70,34,32,63,2,94
"387093","SALEM HOSPITAL HOME CARE","2455 FRANZEN STREET, NE","SALEM","OR","97309","5035615999","Voluntary Non Profit - Private",3/19/1987 0:00:00,"Y","Y","Y","Y","Y","Y",44,52,46,66,65,39,58,26,23,71,1,83
"267246","SALEM MEMORIAL DISTRICT HOSP HOME HEALTH AGENCY","P O BOX 774","SALEM","MO","65560","5737296626","Government - Combination GOVT & Voluntary",6/26/1985 0:00:00,"Y","Y","N","N","N","Y",61,68,59,73,80,66,72,9,12,93,1,80
