ProviderNum,ProviderName,StreetAddress,City,State,ZipCode,Telephone,OwnershipType,DateCertified,Nursing Care,Physical Therapy,Occupational Therapy,Speech Therapy,Medical Social Services,Home Health Aide Services,How often the home health team began their patients’ care in a timely manner. ,How often the home health team taught patients (or their family caregivers) about their drugs. ,How often the home health team checked patients’ risk of falling. ,How often the home health team checked patients for depression. ,How often the home health team determined whether patients received a flu shot for the current flu season. ,How often the home health team determined whether their patients received a pneumococcal vaccine (pneumonia shot). ,"For patients with diabetes, how often the home health team got doctor’s orders, gave foot care, and taught patients about foot care. ",How often the home health team checked patients for pain. ,How often the home health team treated their patients’ pain.  ,How often the home health team treated heart failure (weakening of the heart) patients’ symptoms. ,How often the home health team took doctor-ordered action to prevent pressure sores (bed sores). ,How often the home health team included treatments to prevent pressure sores (bed sores) in the plan of care. ,How often the home health team checked patients for the risk of developing pressure sores (bed sores). ,How often patients got better at walking or moving around.,How often patients got better at getting in and out of bed. ,How often patients got better at bathing.,How often patients had less pain when moving around ,How often patients’ breathing improved. ,How often patients’ wounds improved or healed after an operation.,How often patients got better at taking their drugs correctly by mouth. ,"How often patients receiving home health care needed any urgent, unplanned care in the hospital emergency room – without being admitted to the hospital. ",How often home health patients had to be admitted to the hospital 
459442,ST MARYS HOME HEALTH INC,908 TOWN AND COUNTRY LANE SUITE 240,HOUSTON,TX,77024,7137814211,PROPRIETARY,2/1/1999,Y,Y,Y,Y,Y,Y,84,199,95,95,20,18,199,95,199,199,199,97,85,57,199,78,199,54,199,199,4,38
459445,JOHNSON HOME HEALTH CARE NURSING INC,1130 SOUTH EWING,DALLAS,TX,75216,2149418585,PROPRIETARY,2/25/1999,Y,Y,Y,Y,Y,Y,55,199,95,26,71,0,199,34,199,199,199,199,95,199,199,199,199,199,199,199,0,43
459447,HOMECARE HORIZONS INC,8866 GULF FREEWAY SUITE 450,HOUSTON,TX,77017,7139109400,PROPRIETARY,1/28/1999,Y,Y,Y,Y,Y,N,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,201,199
459448,GULF COAST COMMUNITY HEALTH SERVICES INC,12061 BEAMER ROAD,HOUSTON,TX,77089,2814842727,PROPRIETARY,3/22/1999,Y,Y,Y,Y,Y,Y,73,94,100,98,14,12,199,98,199,199,199,100,100,13,17,29,199,199,199,199,5,37
459457,ENCOMPASS HOME HEALTH OF EAST TEXAS,1001 ESE LOOP 323 SUITE 420,TYLER,TX,75701,9035264663,PROPRIETARY,5/7/1999,Y,Y,Y,Y,Y,Y,95,93,99,97,77,79,70,99,86,98,72,43,99,57,49,63,49,51,78,49,11,30
459459,OMNIBUS HOME HEALTH CARE,1323 SOUTH 27TH STREET SUITE 400,NEDERLAND,TX,77627,4097247000,PROPRIETARY,5/19/1999,Y,Y,Y,Y,N,Y,97,97,95,100,44,41,97,99,100,199,100,99,95,49,40,59,50,37,199,46,6,43
459462,MANGOLD MEMORIAL HOSPITAL HOME HEALTH CARE,104 N MAIN,LOCKNEY,TX,79241,8066522895,GOVERNMENT - STATE/COUNTY,6/3/1999,Y,Y,Y,Y,N,Y,93,85,100,100,82,81,90,100,100,199,199,199,91,44,58,72,75,74,199,49,8,34
459463,QUALITY NURSES PLUS HOME HEALTH CARE INC,4512 LEGACY DR SUITE 100,PLANO,TX,75024,9722080594,PROPRIETARY,6/10/1999,Y,Y,Y,Y,Y,Y,85,92,100,95,93,83,199,100,100,199,199,199,99,50,28,39,51,30,199,15,11,35
459465,NOVEL HOME HEALTHCARE AGENCY,7920 BELT LINE ROAD SUITE 255,DALLAS,TX,75254,9729949395,PROPRIETARY,6/17/1999,Y,Y,Y,Y,Y,Y,83,73,100,98,67,67,84,99,94,199,78,93,92,45,35,45,52,21,199,46,10,32
459466,OMEGA HOME HEALTH SERVICES INC,12425 S SAM HOUSTON PARKWAY WEST,HOUSTON,TX,77031,2815641635,PROPRIETARY,5/27/1999,Y,Y,N,N,Y,Y,82,100,100,88,83,67,199,100,98,199,98,96,98,57,50,66,54,52,199,50,10,29
459468,ROCK OF AGES HOME HEALTH CARE INC,3615 BROADWAY BLVD SUITE C,GARLAND,TX,75043,9728402222,PROPRIETARY,8/11/1999,Y,Y,Y,Y,Y,Y,86,199,85,50,92,69,199,60,199,199,199,199,55,199,199,199,58,71,199,199,15,37
459470,PROFESSIONAL HOME HEALTH CARE INC,345 WESTPARK WAY  101,EULESS,TX,76040,8172680010,PROPRIETARY,9/16/1999,Y,Y,Y,Y,Y,Y,89,94,99,92,86,86,83,98,98,95,89,93,90,49,45,55,55,42,83,48,11,34
459471,MEDI HOMECARE,1085 IH 10 N,BEAUMONT,TX,77706,4098352828,PROPRIETARY,9/23/1999,Y,Y,N,N,Y,Y,94,89,82,97,67,79,63,100,70,92,69,92,100,54,39,66,69,43,92,43,1,29
459472,ALINE HOME HEALTH CARE OF TEXAS,5415 MAPLE AVENUE STE 218,DALLAS,TX,75235,2142671707,PROPRIETARY,10/5/1999,Y,Y,N,N,N,Y,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,14,199
459473,KC HOME HEALTH AGENCY INC,2601 GUS THOMASSON ROAD #100,MESQUITE,TX,75150,9722892211,PROPRIETARY,10/6/1999,Y,Y,Y,Y,Y,Y,83,100,99,89,63,51,100,98,100,199,199,96,79,47,40,39,35,24,199,36,17,29
459475,FIRST CARE HOME HEALTH SERVICES,1317 PICADILLY DRIVE SUITE B-201,PFLUGERVILLE,TX,78660,5129902425,PROPRIETARY,10/26/1999,Y,Y,Y,Y,Y,Y,83,91,100,98,68,58,100,99,100,199,199,100,99,59,65,70,69,74,199,49,10,30
459476,BEST STAR HOME HEALTH INC,ONE EMPIRE BLDG 1140 EMPIRE CEN DR #210,DALLAS,TX,75247,2146317827,PROPRIETARY,11/10/1999,Y,Y,Y,Y,Y,Y,94,199,199,94,70,67,199,94,199,199,199,100,100,199,199,199,199,199,199,199,17,17
458452,PINE TREE HOME HEALTH CARE INC,1125 JUDSON ROAD SUITE 193,LONGVIEW,TX,75601,9032368880,PROPRIETARY,7/6/1995,Y,Y,Y,Y,Y,Y,98,81,100,100,71,95,81,100,79,199,95,100,99,55,50,64,54,26,97,37,11,34
458453,COMPLETE APPROACH HOME HEALTH AGENCY,202 WEST TEXAS AVENUE,WASKOM,TX,75692,9036872399,PROPRIETARY,7/7/1995,Y,Y,Y,N,N,Y,81,100,100,90,100,100,199,97,100,199,100,100,99,199,199,199,199,199,199,199,9,43
458457,ADVANTAGE A PLUS HOME HEALTHCARE INC,4230 LBJ FREEWAY SUITE 315,DALLAS,TX,75244,9722263999,PROPRIETARY,6/22/1995,Y,Y,Y,Y,Y,Y,88,199,96,92,86,86,199,99,199,199,199,97,93,39,34,31,37,26,199,37,10,39
458461,LIBERTYCARE HOME AND COMMUNITY SUPPORT SERVICES,8303 SOUTHWEST FREEWAY SUITE 710,HOUSTON,TX,77074,7137761800,PROPRIETARY,6/13/1995,Y,Y,Y,Y,Y,Y,95,199,100,38,199,85,199,100,199,199,199,199,90,199,199,199,199,199,199,199,2,22
458462,NIX HOME CARE,4402 VANCE JACKSON SUITE #140,SAN ANTONIO,TX,78230,2103410505,PROPRIETARY,6/8/1995,Y,Y,Y,Y,Y,Y,97,96,83,94,73,69,80,100,96,199,96,98,100,49,37,61,64,62,82,42,7,27
458466,"HOME CARE OF EAST TEXAS, CLEVELAND",101 EAST HOUSTON,CLEVELAND,TX,77327,2815929194,PROPRIETARY,8/1/1995,Y,Y,Y,Y,Y,Y,92,86,98,92,76,80,84,92,94,199,76,79,91,53,52,71,74,64,100,48,3,32
458475,INHOME CARE,808 W INDIANA,MIDLAND,TX,79701,4325704475,PROPRIETARY,7/19/1995,Y,Y,Y,Y,Y,Y,88,86,99,97,75,75,91,96,98,98,95,99,72,51,33,58,52,44,94,53,17,38
458479,NURSES HOME SERVICES INC,11970 WILCREST  SUITE 105,HOUSTON,TX,77031,7137290600,GOVERNMENT - STATE/COUNTY,7/28/1995,Y,Y,Y,Y,Y,Y,80,100,100,100,66,62,100,99,100,199,199,199,96,89,86,99,31,80,199,82,11,40
458486,OPTIMA HOME HEALTH SERVICES,4417 BUCKNELL DR,GARLAND,TX,75042,9724870965,VOLUNTARY NON-PROFIT - OTHER,7/27/1995,Y,Y,Y,Y,Y,Y,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,0,199
458489,TEXAS MEDICAL SERVICES,2012 BISSONNET STREET,HOUSTON,TX,77005,2815585555,PROPRIETARY,7/31/1995,Y,Y,Y,Y,Y,Y,96,94,100,100,81,79,92,95,85,199,199,77,75,44,62,72,81,75,199,60,7,40
458490,LAKEVIEW HOME CARE INC,307 EAST SAN PATRICIO AVENUE,MATHIS,TX,78368,3615475501,PROPRIETARY,8/16/1995,Y,Y,Y,Y,Y,Y,81,199,96,97,41,30,199,97,199,199,199,90,88,199,199,199,199,199,199,199,12,60
458496,GERYN HOME HEALTH CARE INC,1825 MARKET CENTER BLVD SUITE 300,DALLAS,TX,75207,9722284960,PROPRIETARY,8/21/1995,Y,Y,Y,Y,Y,Y,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,12,199
459003,EXPERT HOME HEALTH CARE INC,909 BUSINESS PARK SUITE 10,MISSION,TX,78572,9565847108,VOLUNTARY NON-PROFIT - PRIVATE,11/5/1996,Y,Y,Y,Y,Y,Y,96,99,100,98,72,68,100,99,100,199,100,98,96,43,26,45,34,25,199,35,7,43
459006,VITAL AMBULATORY HEALTHCARE INC,6666 HARWIN DRIVE SUITE 350,HOUSTON,TX,77036,7132706995,VOLUNTARY NON-PROFIT - PRIVATE,11/26/1996,Y,Y,Y,Y,Y,Y,68,98,99,98,58,56,100,94,100,199,100,92,88,61,63,66,65,76,199,63,13,35
459008,PRESTIGE HEALTH SERVICES INC,9888 BISSONNET SUITE 590,HOUSTON,TX,77036,7137741195,PROPRIETARY,11/26/1996,Y,Y,Y,Y,Y,Y,95,74,89,100,59,60,199,91,100,199,95,80,79,40,43,38,66,48,199,25,2,29
459015,SAVE HOME HEALTH CARE INC,719 NORTH UPPER BROADWAY,CORPUS CHRISTI,TX,78401,3618559393,PROPRIETARY,11/26/1996,Y,Y,Y,Y,Y,Y,81,199,97,74,24,26,199,95,199,199,199,91,79,199,199,199,199,199,199,199,0,61
459021,AMERICANSENIOR,5208 VILLAGE CREEK DRIVE SUITE 104,PLANO,TX,75093,9728189488,PROPRIETARY,11/18/1996,Y,Y,Y,Y,Y,Y,85,96,99,96,83,93,100,99,99,199,99,97,93,50,47,59,34,33,83,38,8,36
459027,HERITAGE HOMECARE,402 WEST WHEATLAND SUITE 170,DUNCANVILLE,TX,75116,9722838124,PROPRIETARY,12/4/1996,Y,Y,Y,Y,Y,Y,96,96,68,94,78,85,71,99,87,199,75,100,100,56,64,54,79,56,199,42,6,41
459033,CONCORD HOME CARE INC,303 WEST SUNSET ROAD SUITE #200,SAN ANTONIO,TX,78209,2107318996,PROPRIETARY,12/5/1996,Y,Y,Y,Y,Y,Y,47,92,77,69,67,42,92,85,97,199,199,86,60,50,76,65,75,72,199,50,7,27
459037,PACE HEALTH CARE INC,1001 RONE AVENUE,WESLACO,TX,78596,9564478886,PROPRIETARY,12/10/1996,Y,Y,Y,Y,Y,Y,93,12,61,99,61,44,74,99,55,199,42,98,99,59,42,70,71,37,83,55,9,16
459038,CHANGING SEASONS HOMECARE,600 N CROCKETT STREET,SHERMAN,TX,75090,9038683648,PROPRIETARY,12/4/1996,Y,Y,Y,Y,Y,Y,88,90,97,32,76,41,199,86,100,199,100,99,83,47,47,52,41,35,199,54,11,43
459047,NURSING FROM THE HEART HOME CARE INC,1505 CALLE DEL NORTE STE 240,LAREDO,TX,78041,9567274444,PROPRIETARY,12/11/1996,Y,Y,Y,Y,N,Y,95,100,100,97,86,84,199,97,100,199,100,98,97,43,26,45,57,12,199,199,6,36
459049,TRISTAN HOME HEALTH CARE INC,1024 DONALDSON AVE,SAN ANTONIO,TX,78228,2102707899,PROPRIETARY,12/13/1996,Y,Y,Y,Y,Y,Y,82,100,100,78,98,95,199,100,100,199,199,93,93,27,23,50,25,16,199,199,7,47
459050,TRI ACECARE HOME HEALTH SERVICES INC,2506 A NANTUCKET DRIVE,HOUSTON,TX,77057,2819991943,PROPRIETARY,12/19/1996,Y,Y,Y,Y,Y,N,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,0,199
459052,CHAMPION CARE INC,1419 MARKET ST,LAREDO,TX,78040,9567122156,PROPRIETARY,12/20/1996,Y,Y,Y,Y,Y,Y,84,99,94,98,25,30,98,99,100,199,99,98,97,51,47,59,59,51,199,43,7,31
459054,ABICARE HOME HEALTH LLC,2964 LBJ FREEWAY SUITE 301,DALLAS,TX,75234,9722412419,PROPRIETARY,1/3/1997,Y,Y,Y,Y,Y,Y,91,84,100,94,72,69,83,99,100,199,87,100,93,45,40,54,48,55,94,39,11,28
459063,HOMETOWN HOME HEALTH SERVICES,597 US HIGHWAY 271 SOUTH,BOGATA,TX,75417,9036324790,PROPRIETARY,1/9/1997,Y,Y,Y,Y,N,Y,90,90,99,98,68,72,73,100,96,199,199,199,100,54,199,75,18,34,199,199,6,49
459064,ANGELINA HOME HEALTH,4123 TED TROUT DRIVE,LUFKIN,TX,75904,9366346240,PROPRIETARY,1/6/1997,Y,Y,Y,Y,Y,Y,95,84,100,100,62,79,81,100,97,87,88,99,99,50,45,49,37,35,199,24,15,39
459068,GC HEALTH SERVICES INC,9898 BISSONNET SUITE 426,HOUSTON,TX,77036,7137763309,PROPRIETARY,1/16/1997,Y,Y,Y,Y,Y,Y,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,0,199
459071,AT HOME CARE LLC,1109 BROOK AVENUE,WICHITA FALLS,TX,76301,9407664663,PROPRIETARY,1/7/1997,Y,Y,Y,Y,Y,Y,63,96,100,98,88,100,199,100,100,199,199,199,91,41,199,72,62,43,199,199,3,33
459081,STAR CARE HOME HEALTH INC,620 N GRANT SUITE 100,ODESSA,TX,79761,4325807707,PROPRIETARY,1/8/1997,Y,Y,Y,Y,Y,Y,94,70,98,98,70,63,98,98,100,91,99,99,81,49,37,55,50,37,199,41,9,36
459088,TENDER HOME HEALTH CARE INC,5523 WEST ROAD,BAYTOWN,TX,77521,2814282807,PROPRIETARY,1/15/1997,Y,Y,Y,Y,Y,N,100,199,199,100,199,4,199,100,199,199,199,199,100,199,199,199,199,199,199,199,8,45
459089,CRITICAL PROVISIONS INC,1705 E HOUSTON STREET,PARIS,TX,75460,9037399090,PROPRIETARY,1/29/1997,Y,Y,N,N,N,Y,87,100,100,100,79,80,199,96,100,199,199,98,98,42,34,60,32,38,199,47,23,33
459097,MY REDEEMER HEALTHCARE SERVICES AND CONSULT LLC,850 SOUTH GREENVILLE  #112,RICHARDSON,TX,75081,9729521478,PROPRIETARY,2/5/1997,Y,Y,Y,Y,Y,Y,83,199,199,100,199,67,199,100,199,199,199,199,100,199,199,199,199,199,199,199,0,27
459115,NEIGHBORHOOD HOME HEALTH SERVICES,624 ED CAREY DRIVE,HARLINGEN,TX,78550,9564288880,PROPRIETARY,2/5/1997,Y,Y,Y,Y,Y,Y,98,99,100,100,18,13,98,100,100,199,100,100,100,62,55,76,77,58,82,56,7,8
459124,BEST HEALTH CARE SERVICES,7100 REGENCY SQUARE SUITE 272,HOUSTON,TX,77036,7137852005,PROPRIETARY,2/13/1997,Y,Y,Y,Y,Y,Y,95,88,94,97,80,75,100,99,100,199,100,100,99,64,52,61,80,63,199,40,7,32
459125,NEW AGE HOME HEALTH SERVICES INC,11415 CHIMNEY ROCK  SUITE 104,HOUSTON,TX,77035,7137260600,PROPRIETARY,2/11/1997,Y,Y,Y,Y,Y,N,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,1,199
459130,HIGH QUALITY HOME HEALTH SERVICES INC,12484 ABRAMS ROAD SUITE 2202,DALLAS,TX,75243,9726719393,PROPRIETARY,2/6/1997,Y,Y,Y,N,Y,Y,81,199,199,96,100,100,199,96,199,199,199,199,81,199,199,199,199,199,199,199,1,19
459132,AM HEALTHCARE,330 EUBANK CT,EL PASO,TX,79902,9155854553,PROPRIETARY,2/10/1997,Y,Y,Y,Y,Y,Y,73,85,100,98,100,92,100,98,99,199,99,99,96,59,53,65,68,56,199,71,10,38
459155,NATIONSMED HEALTHCARE,4677 TECHNIPLEX,STAFFORD,TX,77477,2812404144,PROPRIETARY,3/4/1997,Y,Y,Y,Y,N,Y,83,95,98,93,70,60,96,99,100,199,98,70,98,41,49,60,65,59,77,28,9,35
459164,I CARE HOME HEALTH,10039 BISSONNET SUITE 228,HOUSTON,TX,77036,7137797992,PROPRIETARY,3/4/1997,Y,Y,Y,Y,Y,Y,79,61,100,99,47,47,199,87,96,199,199,100,87,41,45,60,34,40,199,199,23,46
459165,EFFICIENT HOME CARE INC,10930 TWIG DRIVE,HOUSTON,TX,77089,2819221337,PROPRIETARY,2/28/1997,Y,Y,Y,Y,Y,Y,88,199,199,81,91,80,199,73,199,199,199,199,62,199,199,199,199,199,199,199,0,31
459167,PALM VALLEY HEALTH CARE INC,119 E CANTON,EDINBURG,TX,78539,9562920900,PROPRIETARY,3/13/1997,Y,Y,Y,Y,Y,Y,95,92,88,87,73,77,64,99,66,95,59,68,99,57,42,69,56,47,91,41,8,33
459171,HOME CARE IMAGE SERVICES INC,103 WEST MT VERNON,MABANK,TX,75147,9038872278,PROPRIETARY,3/4/1997,Y,Y,Y,Y,Y,Y,97,100,100,96,88,89,199,79,100,199,199,99,91,33,28,28,24,20,199,27,12,22
459172,TEXAS QUALITY ONE MEDICAL SERVICES,2646 SOUTH LOOP SUITE #250,HOUSTON,TX,77054,7137845255,PROPRIETARY,2/26/1997,Y,Y,Y,Y,Y,Y,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199
459182,MIRACLE HOME HEALTH INC,571 WEST MAIN STREET SUITE 220,LEWISVILLE,TX,75057,9724365229,PROPRIETARY,3/19/1997,Y,Y,Y,Y,Y,Y,85,91,98,99,96,95,93,99,100,199,100,100,100,67,69,77,69,63,199,63,11,30
459184,DCP HEALTHCARE SOLUTIONS,1229 E. PLEASANT RUN ROAD  STE 122,DESOTO,TX,75115,9722280011,PROPRIETARY,3/17/1997,Y,Y,Y,N,Y,Y,85,199,100,85,61,32,199,100,199,199,199,199,100,199,33,58,41,12,199,199,10,45
459196,ROSAS FIRST QUALITY HOME HEALTHCARE LLC,306 EAST RANDOL MILL ROAD SUITE 100,ARLINGTON,TX,76011,8174610154,PROPRIETARY,5/6/1997,Y,Y,Y,Y,Y,Y,94,80,99,99,82,78,87,94,95,199,93,99,95,59,53,68,59,63,92,62,11,35
459199,FIRST CHOICE HEALTHCARE,1801 SOUTH 5TH STREET SUITE 117,MCALLEN,TX,78503,9566642659,PROPRIETARY,3/20/1997,Y,Y,Y,Y,Y,Y,96,97,100,100,84,66,100,100,100,199,100,96,97,53,50,72,60,38,199,34,9,18
459200,NURSES ON WHEELS INC,1101 3RD STREET,CORPUS CHRISTI,TX,78404,3618141669,PROPRIETARY,3/27/1997,Y,Y,Y,Y,Y,Y,92,97,100,100,47,46,96,100,100,199,95,91,97,32,31,38,27,12,199,21,12,46
459203,PROFESSIONAL SKILLED SERVICES INC,205 WEST VILLAGE BOULEVARD SUITE #4,LAREDO,TX,78041,9567122190,PROPRIETARY,4/2/1997,Y,Y,Y,N,Y,Y,96,90,95,85,35,12,199,82,199,199,199,96,55,199,199,28,20,199,199,199,10,39
459208,RILYN HOME HEALTH CARE LLC,415 E PLEASANT RUN RD,DESOTO,TX,75115,9722280995,PROPRIETARY,4/7/1997,Y,Y,Y,Y,Y,Y,71,199,97,66,93,91,199,97,199,199,199,88,89,199,199,199,199,199,199,199,6,39
459213,TENDER HEART HOME HEALTH LLC,3210 W PARK ROW DRIVE,ARLINGTON,TX,76013,8172650066,PROPRIETARY,4/4/1997,Y,Y,Y,Y,Y,Y,73,97,99,98,73,67,93,99,99,100,98,98,97,51,46,62,54,55,90,54,15,36
459232,CRITI CARE HEALTH SERVICES INC,9725 LOUEDD ROAD,HOUSTON,TX,77070,2814694778,PROPRIETARY,4/9/1997,Y,Y,Y,Y,Y,Y,94,94,100,91,78,82,100,95,100,199,100,98,93,62,199,81,78,91,199,64,11,32
459233,APPLIED HOME HEALTH,2208 STRAWBERRY ROAD,PASADENA,TX,77502,7134775105,PROPRIETARY,4/8/1997,Y,Y,Y,Y,Y,Y,99,79,100,100,68,73,97,100,100,199,199,100,100,53,42,56,65,59,199,45,10,34
459238,RGA HOMECARE,1411 CHICO HWY,BRIDGEPORT,TX,76426,9406836370,PROPRIETARY,4/9/1997,Y,Y,Y,Y,Y,Y,88,98,96,98,58,61,199,93,100,199,199,98,94,55,41,77,59,65,199,42,16,41
459246,ACCOLADE HOME CARE,1410 RANKIN HWY,MIDLAND,TX,79701,4326861944,PROPRIETARY,4/15/1997,Y,Y,Y,Y,Y,Y,82,88,98,97,77,75,95,98,100,199,98,100,99,42,35,47,41,38,75,36,9,29
459256,MED HEALTH INC,3001 WICHITA STREET,HOUSTON,TX,77004,7136616607,PROPRIETARY,12/31/1996,Y,Y,Y,Y,Y,N,32,199,199,100,199,14,199,100,199,199,199,199,68,199,199,199,199,199,199,199,13,25
459266,ASSISTCARE,100 ZEID BOULEVARD SUITE B,HENDERSON,TX,75652,9036574413,PROPRIETARY,5/13/1997,Y,Y,Y,Y,Y,Y,96,99,100,90,86,82,100,96,100,199,100,100,99,44,26,44,37,21,199,27,13,44
459268,PORT HOMECARE SERVICES INC,5110 WILKINSON DR SUITE 108,CORPUS CHRISTI,TX,78415,3618542273,PROPRIETARY,5/8/1997,Y,Y,Y,Y,Y,Y,74,97,100,99,72,58,97,99,99,199,100,100,94,45,28,45,45,35,199,34,13,44
459274,VESTA HOME CARE,4810 NORTH BRAESWOOD BLVD,HOUSTON,TX,77096,2816615900,PROPRIETARY,5/24/1997,Y,Y,Y,Y,Y,Y,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,34,199
459286,GOLDEN PLAINS HOME CARE,100 MEDICAL DRIVE,BORGER,TX,79007,8062733767,PROPRIETARY,6/3/1997,Y,Y,Y,Y,Y,Y,97,86,99,99,80,77,100,96,98,199,199,199,99,59,69,60,79,87,199,58,13,31
459292,TAWL HEALTH CARE INC,9898 BISSONNET SUITE 600,HOUSTON,TX,77036,7137779171,PROPRIETARY,5/29/1997,Y,Y,Y,Y,Y,Y,91,98,90,75,72,61,97,88,100,199,90,97,82,56,64,73,59,58,84,34,9,33
459294,DIVINE CARE HOME NURSING SERVICES,911 PEGUES PLACE SUITE A,LONGVIEW,TX,75601,9037531000,PROPRIETARY,6/4/1997,Y,Y,Y,Y,Y,Y,93,91,100,98,88,96,199,100,100,199,199,100,100,53,46,66,81,73,199,59,13,22
458108,ELDERCARE HOME HEALTH II,1835 SOUTH SAM HOUSTON SUITE C,SAN BENITO,TX,78586,9563999400,VOLUNTARY NON-PROFIT - PRIVATE,7/21/1994,Y,Y,Y,Y,Y,Y,96,97,99,97,54,58,100,99,100,199,100,100,93,47,44,40,44,22,199,33,8,34
458112,SOUTHSIDE HOME HEALTH SERVICES,7700 MAIN SUITE 230,HOUSTON,TX,77030,7136606671,PROPRIETARY,8/11/1994,Y,Y,Y,Y,Y,Y,94,66,96,84,64,62,93,93,100,199,94,96,64,33,35,51,68,36,98,45,13,33
458114,AMED HOME HEALTH,7800 SHOAL CREEK  SUITE 145 SOUTH,AUSTIN,TX,78757,5123235577,PROPRIETARY,8/23/1994,Y,Y,Y,Y,Y,Y,79,75,95,97,19,23,95,96,98,199,98,96,95,55,40,57,59,65,72,47,11,30
458116,ANGEL HOME HEALTH CARE,4008 VISTA SUITE  201C,PASADENA,TX,77504,7139480086,PROPRIETARY,7/28/1994,Y,Y,Y,Y,Y,Y,94,79,89,96,70,87,98,99,95,199,97,99,99,40,29,44,29,36,199,32,8,49
458125,CARDIOVASCULAR HOME CARE INC,2501 PARKVIEW DR  STE 303,FORT WORTH,TX,76102,8178478888,PROPRIETARY,9/1/1994,Y,Y,Y,Y,Y,Y,98,100,100,99,88,81,100,100,100,100,100,99,98,65,69,76,74,72,95,58,11,11
458129,C C HOME HEALTH CENTRAL INC,6448 HWY 290 E SUITE F 105,AUSTIN,TX,78723,5124197738,PROPRIETARY,8/5/1994,Y,Y,Y,Y,Y,Y,89,81,97,91,71,64,96,99,100,199,100,95,85,46,38,43,50,46,199,41,17,25
458134,EXCLUSIVE HOME HEALTH AND HOSPICE INC,325 NORTH WASHINGTON STREET,BEEVILLE,TX,78102,3613582468,PROPRIETARY,8/12/1994,Y,Y,Y,Y,Y,Y,90,88,68,97,69,73,86,97,96,199,90,100,98,57,54,69,65,70,89,48,12,34
458137,AMEDISYS HOME HEALTH OF DALLAS,10670 NORTH CENTRAL EXPRESSWAY SUITE 310,DALLAS,TX,75231,2147505616,PROPRIETARY,8/26/1994,Y,Y,Y,Y,Y,Y,75,69,100,100,73,66,77,99,93,199,82,94,100,55,52,66,68,73,85,52,9,21
458141,ALL NURSING HOME HEALTH SERVICES INC,6001 SAVOY DRIVE SUITE 100,HOUSTON,TX,77036,7132661062,PROPRIETARY,8/29/1994,Y,Y,Y,Y,Y,Y,85,94,100,99,69,78,99,98,100,199,100,100,100,42,45,55,45,46,74,43,12,33
458148,TOMBALL REGIONAL HOSPITAL HOME HEALTH SERVICES,13530 MICHEL ROAD,TOMBALL,TX,77375,2814017680,GOVERNMENT - LOCAL,9/2/1994,Y,Y,Y,Y,Y,Y,93,88,98,96,60,67,89,99,91,199,87,85,99,51,52,66,67,71,97,47,18,31
458154,AGAPE HOME HEALTHCARE,3030 TOWNE CENTRE SUITE 100,MESQUITE,TX,75150,9726818420,PROPRIETARY,9/9/1994,Y,Y,Y,Y,Y,Y,80,94,98,99,93,90,99,98,100,199,99,98,96,40,38,30,37,23,88,28,9,16
458160,ADDITIONAL KARE FOR KIDS INC,2800 W PARKER SUITE 106,PLANO,TX,75075,9726335273,PROPRIETARY,9/20/1994,Y,Y,N,N,Y,N,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,201,199
458178,BRIDGEWAY HEALTH SERVICES INC,912 WRIGHT STREET STE C,ARLINGTON,TX,76012,8174613839,PROPRIETARY,11/2/1994,Y,Y,Y,Y,Y,Y,79,96,96,79,64,63,99,96,100,100,99,97,97,59,45,69,67,61,89,51,9,36
458180,HOUSE CALLS HOMEBASED HEALTH CARE,5501 NORTH MCCOLL,MCALLEN,TX,78504,9566822273,PROPRIETARY,9/28/1994,Y,Y,Y,Y,Y,Y,97,89,96,99,67,65,84,100,93,100,90,99,100,35,39,55,56,29,89,41,7,20
458188,TEXAS GOOD SAMARITAN HOME HEALTH OF DENTON,3901 MONTECITO DRIVE,DENTON,TX,76210,9405910886,PROPRIETARY,9/23/1994,Y,Y,Y,Y,Y,Y,90,88,99,93,88,90,94,94,98,199,94,99,83,39,28,51,56,47,74,36,17,24
458191,NORTH RUNNELS HOME HEALTH AGENCY,106 N MAIN,WINTERS,TX,79567,3257544141,GOVERNMENT - STATE/COUNTY,11/10/1994,Y,Y,Y,Y,N,Y,25,91,100,99,65,29,100,100,100,199,100,100,100,52,44,44,37,14,199,30,10,29
458193,1ST TEXAS HOME HEALTH INC,1821 S FM 51,DECATUR,TX,76234,9406262266,PROPRIETARY,10/5/1994,Y,Y,Y,Y,Y,Y,89,96,100,98,87,82,94,99,99,100,93,98,99,62,51,70,80,63,93,47,10,33
