"ProviderNum","ProviderName","StreetAddress","City","State","ZipCode","Telephone","OwnershipType","DateCertified","Nursing Care Services","Physical Therapy Services","Occupational Therapy Services","Speech Pathology Services","Medical Social Services","Home Health Aide Services","Percentage of patients who get better at walking or moving around","Percentage of patients who get better at getting in and out of bed","Percentage of patients who get better at getting to and from the toilet","Percentage of patients who have less pain when moving around","Percentage of patients who get better at bathing","Percentage of patients who get better at taking their medicines correctly (by mouth)","Percentage of patients who get better at getting dressed","Percentage of patients who stay the same (don't get worse) at bathing","Percentage of patients who had to be admitted to the hospital","Percentage of patients who need urgent, unplanned medical care","Percentage of patients who are confused less often"
"147105","PROVENA HOME HEALTH KANKAKEE","179 E BETHEL DRIVE","BOURBONNAIS","IL","60914","8159372475","Proprietary",7/28/1972 0:00:00,"Y","Y","Y","Y","Y","Y",34,58,58,55,51,28,65,93,25,25,34
"387074","PROVIDENCE BENEDICTINE HHA","570 SOUTH MAIN STREET","MOUNT ANGEL","OR","97362","5038459226","Voluntary Non Profit - Religious Affiliations",3/15/1984 0:00:00,"Y","Y","Y","Y","Y","Y",30,45,63,51,64,36,66,89,21,22,40
"057627","PROVIDENCE H C AND HOSPICE","3413 PACIFIC AVE STE 201","BURBANK","CA","91505","8189534451","Voluntary Non Profit - Religious Affiliations",1/30/1984 0:00:00,"Y","Y","Y","Y","Y","Y",39,54,64,60,66,53,71,90,23,19,68
"387016","PROVIDENCE HOME CARE","1660 EAST MCANDREWS","MEDFORD","OR","97504","5417326500","Voluntary Non Profit - Religious Affiliations",7/1/1966 0:00:00,"Y","Y","Y","Y","Y","Y",35,53,63,54,63,33,62,91,25,24,39
"377645","PROVIDENCE HOME CARE","3555 NW 58 SUITE 850","OKLAHOMA CITY","OK","73112","4056023295","Proprietary",2/12/2002 0:00:00,"Y","Y","Y","Y","N","Y",52,74,63,71,68,46,70,93,28,7,61
"457377","PROVIDENCE HOME CARE","528 MEADOWLAKE CENTER","WACO","TX","76712","2543992500","Voluntary Non Profit - Religious Affiliations",6/13/1985 0:00:00,"Y","Y","Y","Y","Y","Y",38,43,67,60,64,36,66,95,27,24,29
"027001","PROVIDENCE HOME HEALTH CARE","4175 TUDOR CTR DR","ANCHORAGE","AK","99508","9075630130","Voluntary Non Profit - Religious Affiliations",5/17/1982 0:00:00,"Y","Y","Y","Y","Y","Y",31,48,65,51,55,26,60,93,14,18,33
"147559","PROVIDENCE HOME HEALTH CARE","16300 SOUTH LOUIS AVE, SUITE B","SOUTH HOLLAND","IL","60473","7083310400","Voluntary Non Profit - Religious Affiliations",3/30/1994 0:00:00,"Y","Y","Y","Y","Y","Y",35,66,67,68,54,28,65,95,29,11,43
"157550","PROVIDENCE HOME HEALTH CARE","7725 BROADWAY, SUITE D","MERRILLVILLE","IN","46410","2197360348","Voluntary Non Profit - Religious Affiliations",9/10/2003 0:00:00,"Y","Y","Y","N","Y","Y",201,201,201,201,201,201,201,201,201,201,201
"147710","PROVIDENCE HOME HEALTH CARE, I","3330 DUNDEE ROAD","NORTHBROOK","IL","60062","8474807877","Proprietary",3/27/2001 0:00:00,"Y","Y","Y","N","Y","Y",30,53,71,91,93,71,85,95,22,5,46
"507068","PROVIDENCE HOME SERVICES","3326 160TH AVENUE SE, SUITE 202","BELLEVUE","WA","98008","4253912848","Voluntary Non Profit - Religious Affiliations",6/22/1992 0:00:00,"Y","Y","Y","Y","Y","Y",30,50,59,52,55,30,60,94,24,21,32
"227441","PROVIDENCE HOMECARE","1236 MAIN STREET  SUITE 101","HOLYOKE","MA","01040","4135360503","Proprietary",7/18/1996 0:00:00,"Y","Y","Y","Y","Y","Y",34,38,59,61,54,35,60,90,29,26,34
"507065","PROVIDENCE HP & HC /SNO COUNTY","2731 WETMORE AVENUE","EVERETT","WA","98201","4252614800","Voluntary Non Profit - Religious Affiliations",5/22/1985 0:00:00,"Y","Y","Y","Y","Y","Y",32,44,54,49,54,27,59,95,22,21,24
"027021","PROVIDENCE KODIAK HOME HEALTH","1915 REZANOF DRIVE","KODIAK","AK","99615","9074869545","Voluntary Non Profit - Religious Affiliations",12/21/1995 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,199,199,199,199
"287095","PROVIDENCE MEDICAL CENTER HOME","1200 PROVIDENCE ROAD","WAYNE","NE","68787","4023753800","Voluntary Non Profit - Religious Affiliations",9/8/1995 0:00:00,"Y","Y","Y","Y","Y","Y",37,42,199,43,28,14,199,93,34,13,37
"387082","PROVIDENCE NEWBERG HOSP HHA","501 VILLA ROAD","NEWBERG","OR","97132","5035371462","Voluntary Non Profit - Religious Affiliations",10/5/1984 0:00:00,"Y","Y","Y","Y","Y","Y",34,49,58,64,53,25,59,94,22,23,39
"387048","PROVIDENCE PORTLAND HHA","1235 NE 47TH SUITE 148","PORTLAND","OR","97213","5032154601","Voluntary Non Profit - Religious Affiliations",2/4/1981 0:00:00,"Y","Y","Y","Y","Y","Y",33,50,59,54,59,36,65,87,23,21,47
"387044","PROVIDENCE SEASIDE HOSPITAL HH","725 S WAHANNA ROAD","SEASIDE","OR","97138","5032154807","Voluntary Non Profit - Religious Affiliations",11/19/1979 0:00:00,"Y","Y","Y","Y","Y","Y",28,52,64,50,56,34,69,94,23,9,37
"507004","PROVIDENCE SOUNDHOMECARE & HP","3432 SOUTH BAY ROAD NE","OLYMPIA","WA","98506","3604598311","Voluntary Non Profit - Religious Affiliations",12/1/1978 0:00:00,"Y","Y","Y","Y","Y","Y",30,42,60,45,56,31,59,89,22,19,40
"387040","PROVIDENCE ST VINCENT HHA","3601 SW MURRAY BLVD SUITE 40A","BEAVERTON","OR","97005","5032162001","Voluntary Non Profit - Religious Affiliations",3/15/1978 0:00:00,"Y","Y","Y","Y","Y","Y",29,46,59,54,59,31,61,85,20,19,47
"058051","PROVIDENT HOME HEALTH CARE SVC","4312 EAGLE ROCK BLVD","LOS ANGELES","CA","90041","8182446277","Proprietary",12/23/1999 0:00:00,"Y","Y","Y","Y","Y","Y",42,39,47,79,72,58,59,95,10,7,37
"067295","PROWERS MED CTR HOME HEALTH","201 SOUTH 5TH STREET","LAMAR","CO","81052","7193366881","Government - Local",3/19/1997 0:00:00,"Y","Y","N","N","Y","Y",30,57,50,49,61,31,66,89,30,32,28
"679358","PRUDENTIAL HEALTH CARE SERVICES","2730 N STEMMONS FREEWAY SUITE 505","DALLAS","TX","75207","2146343700","Proprietary",10/2/2003 0:00:00,"Y","Y","Y","Y","Y","Y",201,201,201,201,201,201,201,201,201,201,201
"397605","PSA HEALTHCARE","4811 JONESTOWN RD","HARRISBURG","PA","17109","7175401051","Proprietary",11/2/1994 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,199,199,199,199
"677661","PSA HEALTHCARE","100 E MAIN STREET SUITE 100","ROUND ROCK","TX","78664","5122480400","Proprietary",8/5/1993 0:00:00,"Y","Y","Y","Y","Y","N",201,201,201,201,201,201,201,201,201,201,201
"317090","PSA HEALTHCARE","55-57 HIGH STREET","NEWTON","NJ","07860","9735795355","Proprietary",7/15/1997 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,199,199,199,199
"507095","PSA HEALTHCARE CERTIFIED","2145 TIBBETTS DRIVE","LONGVIEW","WA","98632","3604236098","Proprietary",6/23/1993 0:00:00,"Y","N","N","N","Y","N",199,199,199,199,199,199,199,199,199,199,199
"227447","PSA HOME HEALTHCARE","20 MINUTEMAN WAY","BROCKTON","MA","02401","8004869870","Proprietary",8/20/1996 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,199,199,199,199
"067240","PSA HOME HEALTHCARE","6820 NORTH BROADWAY, #3K","DENVER","CO","80221","3034285551","Proprietary",12/6/1994 0:00:00,"Y","Y","Y","Y","Y","N",201,201,201,201,201,201,201,201,201,201,201
"678016","PT HOME SERVICES OF SAN ANTONIO INC","40 NE LOOP 410 SUITE 640","SAN ANTONIO","TX","78216","2103422667","Proprietary",8/25/1995 0:00:00,"Y","Y","Y","Y","Y","Y",33,199,199,199,57,199,199,88,37,32,199
"337405","PTS OF WESTCHESTER INC","170 EAST POST ROAD SUITE 206","WHITE PLAINS","NY","10601","9149495150","Proprietary",11/14/1994 0:00:00,"Y","Y","Y","Y","Y","Y",41,58,67,73,66,38,57,93,35,24,49
"117009","PUBLIC HEALTH HOME HEALTH INC","3169 INNER PERIMETER ROAD","VALDOSTA","GA","31604","8008224590","Voluntary Non Profit - Private",10/5/1966 0:00:00,"Y","Y","Y","Y","Y","Y",29,47,51,44,51,22,56,95,30,22,29
"067419","PUEBLO/PUEBLO WEST HOME HEALTH","356 S MCCULLOCH BLVD","PUEBLO WEST","CO","81007","7195472700","Proprietary",1/3/2002 0:00:00,"Y","N","N","N","N","Y",199,199,199,199,199,199,199,199,199,199,199
"507101","PUGET SOUND HOME HEALTH CARE","7714 BRIDGEPORT WAY","LAKEWOOD","WA","98499","3605819410","Proprietary",12/1/1994 0:00:00,"Y","Y","Y","Y","Y","Y",35,60,53,68,59,33,63,87,31,21,43
"157078","PULASKI MEMORIAL HOME HEALTH N HOSPICE","616 E 13TH ST, PO BOX 279","WINAMAC","IN","46996","5749462140","Government - State/County",10/14/1982 0:00:00,"Y","Y","Y","Y","N","Y",28,45,73,57,58,37,62,88,28,26,19
"397096","PUNXSUTAWNEY HOME HEALTH CARE","1464 N MAIN STREET SUITE 15","PUNXSUTAWNEY","PA","15767","8149382431","Voluntary Non Profit - Other",9/2/1970 0:00:00,"Y","Y","Y","Y","Y","Y",19,37,45,32,36,15,49,95,28,27,10
"187082","PURCHASE DISTRICT HHA","916 KENTUCKY AVE.","PADUCAH","KY","42003","5024449625","Government - State/County",7/1/1982 0:00:00,"Y","Y","Y","Y","N","Y",31,48,60,38,51,30,54,95,43,29,28
"377221","PUSHMATAHA HOME HEALTH","510 EAST MAIN ST","ANTLERS","OK","74523","5802985523","Government - Local",3/4/1993 0:00:00,"Y","Y","Y","Y","Y","Y",10,199,199,31,50,199,199,95,40,37,10
"337161","PUTNAM CO DOH NURSNG SVCS CHHA","1 GENEVA ROAD","BREWSTER","NY","10509","8452786558","Government - State/County",6/1/1969 0:00:00,"Y","Y","Y","Y","Y","Y",27,52,57,51,59,40,56,86,20,20,45
"367076","PUTNAM COUNTY HOMECARE","139 COURT STREET, PO BOX 312","OTTAWA","OH","45875","4195234449","Government - Local",7/26/1966 0:00:00,"Y","Y","Y","Y","N","Y",42,53,65,52,61,33,66,92,30,10,33
"337236","PUTNAM HOSPITAL CENTER CHHA","121 CLOCKTOWER COMMONS","BREWSTER","NY","10509","8452784068","Voluntary Non Profit - Other",10/30/1987 0:00:00,"Y","Y","Y","Y","Y","Y",44,68,66,60,68,51,70,93,31,34,57
"237434","QCN HOME CARE SYSTEM, INC.","19111 W 10 MILE ROAD","SOUTHFIELD","MI","48075","2483582113","Proprietary",9/25/1997 0:00:00,"Y","Y","N","N","Y","Y",22,53,199,61,66,54,49,95,33,38,18
"067275","QS NURSES HOME CARE SERVICE","212 E MONUMENT ST","COLORADO SPRINGS","CO","80907","7196352003","Proprietary",6/6/1996 0:00:00,"Y","Y","Y","Y","Y","Y",24,41,199,36,62,19,64,93,30,18,23
"227116","QUABOAG VALLEY VNA","42B WRIGHT STREET","PALMER","MA","01069","4132839715","Voluntary Non Profit - Private",7/7/1966 0:00:00,"Y","Y","Y","Y","Y","Y",34,33,61,61,50,37,63,95,32,29,23
"147299","QUAD COUNTY HOME HEALTH AGENCY","ONE HUBER ST","PANA","IL","62557","2175626380","Voluntary Non Profit - Other",12/19/1984 0:00:00,"Y","Y","Y","Y","Y","Y",35,76,68,42,45,20,67,90,37,37,25
"107691","QUALI CARE HOME HLTH AGENCY","7241 SOUTHWEST 168TH STREET","MIAMI","FL","33157","3055983290","Proprietary",2/26/2002 0:00:00,"Y","Y","Y","N","N","Y",47,58,68,78,77,57,74,94,25,19,60
"527279","QUALITY ASSURANCE HM HLTH SVS","8320 W BEATRICE CT","MILWAUKEE","WI","53224","4143620362","Proprietary",8/7/2002 0:00:00,"Y","Y","Y","N","Y","Y",199,199,199,199,199,199,199,199,54,56,199
"679046","QUALITY CARE HEALTH SERVICES","3470 ELLA BLVD","HOUSTON","TX","77018","7132900021","Proprietary",6/18/2001 0:00:00,"Y","Y","Y","Y","Y","Y",19,23,199,44,68,45,63,95,47,10,10
"557792","QUALITY CARE HH SPECIALISTS","1416 S AZUSA AVE BLDG C1","WEST COVINA","CA","91791","6269310192","Proprietary",3/20/1997 0:00:00,"Y","Y","Y","Y","Y","Y",34,46,48,80,64,25,62,95,34,19,22
"447562","QUALITY CARE HOME HEALTH AGENC","932 BADDOUR PARKWAY","LEBANON","TN","37087","6154441836","Proprietary",9/30/2002 0:00:00,"Y","Y","N","N","Y","Y",199,199,199,199,199,199,199,199,199,199,199
"147748","QUALITY CARE HOME HEALTH, INC","4214 WEST 21ST STREET","CHICAGO","IL","60623","7732778663","Proprietary",9/26/2003 0:00:00,"Y","Y","Y","Y","Y","Y",201,201,201,201,201,201,201,201,201,201,201
"327176","QUALITY CONTINUUM HOME HEALTH","8100 MOUNTAIN ROAD PLACE SUITE 200","ALBUQUERQUE","NM","87110","5058813937","Proprietary",4/20/2000 0:00:00,"Y","Y","Y","Y","Y","Y",18,41,49,54,50,26,56,88,22,25,43
"447184","QUALITY FIRST HOME CARE","919 EAST COLLEGE STREET","PULASKI","TN","38478","9313638515","Proprietary",8/23/1982 0:00:00,"Y","Y","Y","Y","Y","Y",45,43,57,57,53,21,56,92,38,17,32
"397775","QUALITY HEALTH CARE GROUP INC","325 SOUTH 52ND STREET","PHILADELPHIA","PA","19143","2157488012","Proprietary",11/13/2002 0:00:00,"Y","N","N","N","N","Y",199,199,199,199,199,199,199,199,199,199,199
"368010","QUALITY HEALTH CARE SRVS USA","2021 EAST DUBLIN GRANVILLE ROAD","COLUMBUS","OH","43229","6149857280","Proprietary",12/9/2002 0:00:00,"Y","Y","Y","Y","Y","Y",201,201,201,201,201,201,201,201,201,201,201
"197517","QUALITY HEALTH SERVICES","1434 DORCHESTER DRIVE SUITE E","ALEXANDRIA","LA","71301","3184488831","Proprietary",2/18/1993 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,199,64,58,199
"557478","QUALITY HHC","3218 E HOLT AVE STE  104","WEST COVINA","CA","91791","6269666893","Proprietary",12/20/1994 0:00:00,"Y","Y","Y","Y","Y","Y",38,70,61,68,64,39,70,95,25,5,36
"167235","QUALITY HOME CARE PROFESSIONAL","101 EAST MARION","KNOXVILLE","IA","50138","6418287889","Proprietary",3/17/1995 0:00:00,"Y","Y","Y","Y","N","Y",37,199,199,48,56,199,46,95,55,45,199
"147606","QUALITY HOME CARE SERVICES LTD","9730 SOUTH WESTERN  SUITE 605","EVERGREEN PARK","IL","60805","7082290890","Proprietary",1/26/1995 0:00:00,"Y","Y","Y","Y","Y","Y",25,39,50,61,53,37,54,95,29,38,32
"447251","QUALITY HOME HEALTH","101 DUNCAN ST","JAMESTOWN","TN","38556","9318799928","Proprietary",11/18/1983 0:00:00,"Y","Y","Y","Y","Y","Y",37,46,66,57,56,30,63,95,42,31,36
"447406","QUALITY HOME HEALTH","210 THURMAN AVE SUITE 101A","CROSSVILLE","TN","38557","9314842662","Proprietary",3/12/1984 0:00:00,"Y","Y","Y","Y","Y","Y",28,43,62,39,48,28,55,95,13,5,29
"058148","QUALITY HOME HEALTH AGENCY","4375 E LOWELL STREET SUITE I","ONTARIO","CA","91761","9093903293","Proprietary",11/5/2002 0:00:00,"Y","Y","Y","Y","Y","Y",201,201,201,201,201,201,201,201,201,201,201
"678452","QUALITY HOME HEALTH CARE","801 EAST NOLANA SUITE 13","MC ALLEN","TX","78501","9566864444","Proprietary",4/17/1996 0:00:00,"Y","Y","Y","Y","Y","Y",201,201,201,201,201,201,201,201,201,201,201
"677638","QUALITY HOME HEALTH CARE INC","2626 HILLTOP DRIVE #2","SHERMAN","TX","75090","9038929281","Proprietary",7/8/1993 0:00:00,"Y","Y","Y","Y","Y","Y",16,43,40,49,50,21,53,95,28,15,34
"237230","QUALITY HOME HEALTH CARE INC","529 SOUTH MAIN STREET, SUITE G","STANDISH","MI","48658","5178461930","Proprietary",7/7/1992 0:00:00,"Y","Y","N","N","Y","Y",201,201,201,201,201,201,201,201,201,201,201
"327141","QUALITY HOME HEALTH CARE INC","611 W MAHONE DR SUITE F","ARTESIA","NM","88210","8004598372","Proprietary",10/30/1995 0:00:00,"Y","Y","N","Y","N","Y",199,199,199,199,199,199,199,199,199,199,199
"237482","QUALITY HOME HEALTH CARE SERVI","23800 WEST TEN MILE ROAD","SOUTHFIELD","MI","48034","2483500014","Proprietary",3/12/2003 0:00:00,"Y","Y","Y","N","Y","N",201,201,201,201,201,201,201,201,201,201,201
"058182","QUALITY HOME HEALTH SERVICES","11642 KNOTT STREET UNIT 7","GARDEN GROVE","CA","92841","7143735050","Proprietary",6/11/2003 0:00:00,"Y","Y","Y","Y","Y","Y",201,201,201,201,201,201,201,201,201,201,201
"397666","QUALITY HOME HEALTH SERVICES","4411 STILLEY ROAD 2ND FL","PITTSBURGH","PA","15227","4128851750","Proprietary",3/6/1996 0:00:00,"Y","Y","Y","Y","Y","Y",22,27,43,56,40,11,26,95,36,11,17
"147263","QUALITY HOME HEALTH, INC.","1802 N. DIVISION ST.  STE. 222","MORRIS","IL","60450","8159421256","Proprietary",10/28/1983 0:00:00,"Y","Y","Y","Y","Y","Y",34,45,62,53,58,36,69,89,30,16,50
"197296","QUALITY HOME HEALTH, INC.","313 DAVENPORT AVENUE","MER ROUGE","LA","71261","3186473500","Proprietary",2/26/1991 0:00:00,"Y","Y","Y","Y","Y","Y",22,47,199,35,53,38,64,89,37,17,32
"257111","QUALITY HOME HLTH CARE OF GULF","1001 HOWARD AVENUE","BILOXI","MS","39530","2283742273","Proprietary",12/1/1977 0:00:00,"Y","Y","Y","Y","Y","Y",40,39,55,37,57,35,58,95,30,24,32
"459463","QUALITY NURSES PLUS HOME HEALT","9901 CASTLEWOOD DRIVE","PLANO","TX","75025","9726680594","Proprietary",6/10/1999 0:00:00,"Y","Y","N","N","N","Y",43,199,199,68,64,50,199,87,44,9,16
"297092","QUALITY NURSING","2820 W. CHARLESTON, SUITE D40","LAS VEGAS","NV","89102","7025318933","Proprietary",10/12/1999 0:00:00,"Y","Y","N","N","Y","Y",34,41,35,62,70,40,73,95,30,12,51
"107572","QUALITY OF LIFE HH SVCS HILLSB","2919 SWANN AVENUE","TAMPA","FL","33609","8138728103","Proprietary",8/5/1997 0:00:00,"Y","Y","Y","Y","Y","Y",27,49,62,49,53,27,59,90,26,28,39
"107539","QUALITY OF LIFE HOME HLTH LARG","750 STARKEY ROAD","LARGO","FL","33771","7275841824","Voluntary Non Profit - Religious Affiliations",8/8/1996 0:00:00,"Y","Y","Y","Y","Y","Y",26,44,33,56,60,35,65,95,37,31,31
"248018","QUALITY QUEST HEALTH CARE INC","2295 66TH AVENUE NE","WILLMAR","MN","56201","3202355440","Proprietary",3/8/1995 0:00:00,"Y","Y","Y","N","N","Y",21,199,199,22,40,199,199,86,17,20,199
"377569","QUANTUM HEALTH CARE, INC","4202 SW LEE BLVD","LAWTON","OK","73502","5802488481","Proprietary",1/7/1997 0:00:00,"Y","Y","Y","Y","Y","Y",32,46,80,44,56,33,60,95,38,18,22
"678162","QUANTUM HOME CARE SERVICES LC","6090 SURETY DRIVE SUITE 334","EL PASO","TX","79905","9157716160","Proprietary",3/12/1996 0:00:00,"Y","Y","Y","Y","Y","Y",30,56,63,53,62,43,63,91,32,19,61
"247147","QUEEN OF PEACE HOSPITAL HHA","301 SECOND STREET NORTHEAST","NEW PRAGUE","MN","56071","9527588195","Voluntary Non Profit - Religious Affiliations",10/5/1983 0:00:00,"Y","Y","Y","Y","N","Y",39,47,199,51,50,34,68,94,28,25,22
"679248","QUEST HOME HEALTH CARE INC","6409 COLLEYVILLE BLVD SUITE 1","COLLEYVILLE","TX","76034","8174160087","Proprietary",3/27/2003 0:00:00,"Y","Y","Y","Y","Y","Y",201,201,201,201,201,201,201,201,201,201,201
"457577","R E A L HOME HEALTH CARE INC","301 LUCERO STREET","ALICE","TX","78332","3616683158","Proprietary",2/1/1984 0:00:00,"Y","Y","Y","Y","N","Y",63,59,69,68,64,39,68,90,36,30,199
"197278","R&R HOME CARE, INC.","2121 N. CAUSEWAY BLVD.","METAIRIE","LA","70001","5048281551","Proprietary",7/10/1990 0:00:00,"Y","Y","Y","Y","Y","Y",34,53,60,52,61,35,65,95,31,19,31
"147400","R.M.C. HOME HEALTH CARE","350 NORTH WALL STREET LL100","KANKAKEE","IL","60901","8159353272","Voluntary Non Profit - Other",1/16/1985 0:00:00,"Y","Y","Y","Y","Y","Y",31,46,60,59,55,23,65,93,30,28,25
"377630","RAINBOW HOME HEALTH, INC","GARMAN-BATES RD","ANTLERS","OK","74523","5802983272","Proprietary",6/13/2000 0:00:00,"Y","Y","N","Y","N","Y",25,31,52,22,41,27,31,94,46,36,17
"267003","RALLS COUNTY HHA","405 WEST FIRST STREET","NEW LONDON","MO","63459","5739857121","Government - State/County",7/1/1966 0:00:00,"Y","Y","Y","Y","N","Y",28,47,199,49,32,21,55,86,27,27,45
"057774","RAMONA VSN AND HSPCE HEMET","890 W STETSON AVE STE A","HEMET","CA","92543","9096589288","Voluntary Non Profit - Other",9/1/1987 0:00:00,"Y","Y","Y","Y","Y","Y",35,52,60,50,59,32,62,93,23,19,37
"267086","RANDOLPH CO HEALTH DEPT","423 E LOGAN","MOBERLY","MO","65270","6602636643","Government - State/County",7/23/1981 0:00:00,"Y","Y","Y","Y","Y","Y",31,57,199,54,56,22,59,95,34,20,44
"047148","RANDOLPH CO MED CTR HH","1505 NORTH MARR","POCAHONTAS","AR","72455","8708926070","Proprietary",8/18/1993 0:00:00,"Y","Y","Y","Y","N","Y",34,54,58,66,53,38,65,95,34,24,22
"047852","RANDOLPH COUNTY HEALTH UNIT","1304 PACE ROAD","POCAHONTAS","AR","72455","8708925239","Government - State/County",7/1/1966 0:00:00,"Y","Y","N","Y","N","Y",199,199,199,199,199,199,199,199,199,199,199
"017856","RANDOLPH COUNTY HOME HEALTH","3882 HIGHWAY 431","ROANOKE","AL","36274","3348638983","Government - State/County",7/1/1966 0:00:00,"Y","Y","N","N","Y","Y",31,43,62,65,46,30,63,85,20,15,44
"067267","RANGELY DISTRICT HOSPITAL HOME HEALTH","511 SOUTH WHITE AVENUE","RANGELY","CO","81648","9706754231","Voluntary Non Profit - Other",11/29/1995 0:00:00,"Y","Y","N","N","N","N",199,199,199,199,199,199,199,199,35,25,199
"177007","RANSOM MEMORIAL HOME HEALTH","901 S MAIN","OTTAWA","KS","66067","7852298460","Government - State/County",7/1/1966 0:00:00,"Y","Y","Y","Y","Y","Y",32,48,64,42,59,32,72,95,19,18,19
"437003","RAPID CITY REG HOSP HOME CARE","1011 11TH STREET","RAPID CITY","SD","57701","6057194663","Voluntary Non Profit - Private",7/1/1966 0:00:00,"Y","Y","Y","Y","Y","Y",30,51,67,54,62,36,65,93,19,21,38
"497039","RAPPAHANNOCK GENERAL HHS","101 HARRIS DRIVE","KILMARNOCK","VA","22482","8044358587","Voluntary Non Profit - Private",2/14/1985 0:00:00,"Y","Y","Y","Y","Y","Y",48,63,69,46,58,47,64,88,15,15,44
"147447","RAVENSWOOD HOME CARE","4725 N. WESTERN AVE.","CHICAGO","IL","60625","7735494663","Voluntary Non Profit - Private",4/28/1986 0:00:00,"Y","Y","Y","Y","Y","Y",201,201,201,201,201,201,201,201,201,201,201
"177066","RAWLINS COUNTY HHA","216 S 4TH ST","ATWOOD","KS","67730","7856263968","Government - State/County",1/1/1979 0:00:00,"Y","Y","N","N","N","Y",199,199,199,199,199,199,199,199,199,199,199
"267154","RAY CO MEM HOSP HH AND HOSPICE","904 WOLLARD BLVD","RICHMOND","MO","64085","8164705432","Government - State/County",8/30/1983 0:00:00,"Y","Y","Y","Y","N","Y",40,45,44,62,59,28,55,90,39,17,32
"679162","RAYTEX HOME HEALTH","208 DALTON STREET","DE SOTO","TX","75115","9722300030","Proprietary",9/17/2002 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,199,199,199,199
"197266","RAYVILLE HOME HEALTH AGENCY","1906 S JULIA ST","RAYVILLE","LA","71269","3187285397","Government - Local",3/5/1990 0:00:00,"Y","Y","Y","Y","Y","Y",30,47,199,35,44,199,199,95,46,28,5
"107770","RB HOME HEALTH SERVICES INC","8360 W FLAGLER STREET","MIAMI","FL","33144","3052266309","Proprietary",5/13/2003 0:00:00,"Y","Y","N","N","Y","Y",201,201,201,201,201,201,201,201,201,201,201
"497063","RCMC HOME HEALTH","CARROLL AND TATE STREETS","LEBANON","VA","24266","5408890156","Proprietary",2/5/1986 0:00:00,"Y","Y","Y","Y","Y","Y",39,47,46,66,50,30,58,93,37,5,27
"517079","REAL CARE, INC.","928 THIRD AVENUE","MARLINTON","WV","24954","3047996864","Proprietary",8/3/1989 0:00:00,"Y","N","N","N","N","Y",31,74,199,36,63,199,70,95,12,19,6
"047117","REBSAMEN HOME HEALTH AGENCY","1400 BRADEN STREET","JACKSONVILLE","AR","72076","5019826115","Voluntary Non Profit - Private",3/29/1990 0:00:00,"Y","Y","Y","Y","Y","Y",27,55,73,54,56,36,62,93,27,5,36
"107619","RECOVERY HOME CARE INC","1897 PALM BEACH LAKES BLVD SUITE 208","WEST PALM BEACH","FL","33409","5616881915","Proprietary",3/2/2000 0:00:00,"Y","Y","Y","Y","Y","Y",40,56,60,71,63,45,68,91,25,20,48
"107679","RECOVERY HOME CARE, INC.","701 E COMMERCIAL BLVD, STE 250B","FORT LAUDERDALE","FL","33334","9543518814","Proprietary",12/14/2001 0:00:00,"Y","Y","Y","Y","Y","Y",36,47,52,59,59,38,53,91,24,14,42
"147486","RED BUD REGIONAL HOSPITAL HC","ONE ST CLEMENT BLVD","RED BUD","IL","62278","6182823338","Proprietary",11/22/1989 0:00:00,"Y","Y","Y","N","Y","Y",31,60,64,55,52,29,64,90,33,31,32
"058101","RED OAK HOME HEALTH SERVICES","4855 SANTA MONICA BLVD SUITE 114","LOS ANGELES","CA","90029","3239069090","Proprietary",2/5/2002 0:00:00,"Y","Y","Y","Y","Y","Y",27,41,49,42,49,32,50,95,18,11,18
"247176","RED WING REGIONAL HOME HEALTH","1407 WEST FOURTH ST","RED WING","MN","55066","6513853410","Voluntary Non Profit - Religious Affiliations",9/12/1984 0:00:00,"Y","Y","Y","Y","Y","Y",30,50,199,59,51,25,74,95,26,26,199
"057494","REDLANDS COMMUNITY HOSP H C","350 TERRACINA BLVD","REDLANDS","CA","92373","9093355647","Voluntary Non Profit - Other",4/28/1994 0:00:00,"Y","Y","Y","Y","Y","Y",39,48,52,47,61,28,64,95,18,18,31
"247229","REDWOOD AREA HOS HOME CARE","100 FALLWOOD RD","REDWOOD FALLS","MN","56283","5076374500","Government - Local",10/10/1986 0:00:00,"Y","Y","Y","Y","Y","Y",43,46,199,49,73,47,61,89,20,27,34
"247077","REDWOOD CO PUBLIC HEALTH SERVICE","266 EAST BRIDGE STREET","REDWOOD FALLS","MN","56283","5076374041","Government - State/County",7/8/1976 0:00:00,"Y","Y","Y","Y","N","Y",199,199,199,199,199,199,199,199,26,34,199
"459401","REEVES COUNTY HOSPITAL HOME HE","2323 TEXAS STREET","PECOS","TX","79772","9154473670","Government - Local",5/21/1998 0:00:00,"Y","Y","N","N","N","Y",199,199,199,199,199,199,199,89,42,31,5
