ProviderNum,ProviderName,StreetAddress,City,State,ZipCode,Telephone,OwnershipType,DateCertified,Nursing Care,Physical Therapy,Occupational Therapy,Speech Therapy,Medical Social Services,Home Health Aide Services,How often the home health team began their patients’ care in a timely manner. ,How often the home health team taught patients (or their family caregivers) about their drugs. ,How often the home health team checked patients’ risk of falling. ,How often the home health team checked patients for depression. ,How often the home health team determined whether patients received a flu shot for the current flu season. ,How often the home health team determined whether their patients received a pneumococcal vaccine (pneumonia shot). ,"For patients with diabetes, how often the home health team got doctor’s orders, gave foot care, and taught patients about foot care. ",How often the home health team checked patients for pain. ,How often the home health team treated their patients’ pain.  ,How often the home health team treated heart failure (weakening of the heart) patients’ symptoms. ,How often the home health team took doctor-ordered action to prevent pressure sores (bed sores). ,How often the home health team included treatments to prevent pressure sores (bed sores) in the plan of care. ,How often the home health team checked patients for the risk of developing pressure sores (bed sores). ,How often patients got better at walking or moving around.,How often patients got better at getting in and out of bed. ,How often patients got better at bathing.,How often patients had less pain when moving around ,How often patients’ breathing improved. ,How often patients’ wounds improved or healed after an operation.,How often patients got better at taking their drugs correctly by mouth. ,"How often patients receiving home health care needed any urgent, unplanned care in the hospital emergency room – without being admitted to the hospital. ",How often home health patients had to be admitted to the hospital 
747275,REMEDIES HEALTH CARE SERVICES LLC,13159 SOUTH BELLAIRE ESTATES DRIVE,HOUSTON,TX,77072,7139776800,PROPRIETARY,11/12/2009,Y,Y,Y,Y,Y,Y,95,100,88,100,68,52,199,100,199,199,199,199,100,21,36,28,62,29,199,13,199,199
747006,A CARING TOUCH HOME HEALTH SERVICES,395 TILLMAN ROAD,LUFKIN,TX,75901,9366329400,PROPRIETARY,11/13/2008,Y,Y,Y,Y,Y,Y,95,100,100,98,64,74,100,100,100,199,199,100,100,62,77,73,55,44,199,64,19,10
747222,FIRST HOME HEALTHCARE LLC,230 S GULF STREET BUILDING B,ALICE,TX,78332,3613960902,PROPRIETARY,8/21/2009,Y,Y,Y,Y,Y,Y,75,98,100,100,48,49,100,100,100,199,100,99,95,40,34,39,36,19,199,22,18,15
747192,V & R HEALTH CARE SERVICES LLC,514 SPRING BREEZE,LEAGUE CITY,TX,77573,2813321140,PROPRIETARY,10/1/2009,Y,Y,Y,Y,Y,Y,97,82,100,100,81,73,83,100,88,199,199,199,99,28,54,37,41,74,199,199,12,20
747360,GMI HOME HEALTH,3503 LURA LANE,SAN ANTONIO,TX,78228,2107364399,PROPRIETARY,4/16/2010,Y,Y,Y,Y,Y,Y,94,199,100,100,48,42,199,100,199,199,199,199,97,199,199,199,199,199,199,199,199,199
747213,AJ HOME HEALTH SERVICES INC,8500 NORTH STEMMONS FREEWAY SUITE 2015,DALLAS,TX,75247,2142170131,PROPRIETARY,8/4/2009,Y,Y,Y,Y,Y,Y,99,199,100,99,99,100,199,100,199,199,199,100,100,42,35,61,59,50,199,70,22,11
747372,DIVINE EDGE HEALTH SERVICES LLC,10608 PROVIDENCE DRIVE,FRISCO,TX,75035,9729993107,PROPRIETARY,5/24/2010,Y,Y,Y,Y,Y,Y,44,90,100,49,92,44,199,100,100,199,199,67,88,35,30,31,12,21,199,22,10,12
747274,OBYCRIS HEALTHCARE INC,1814 SABINE LANE,RICHMOND,TX,77469,8323445799,PROPRIETARY,10/9/2009,Y,Y,Y,Y,Y,Y,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,201,201
747369,COSMEC HEALTH CARE RESOURCE INC,8202 ASH GARDEN CT,HOUSTON,TX,77083,2819802977,PROPRIETARY,3/18/2010,Y,Y,Y,Y,Y,Y,96,100,100,76,100,49,199,99,100,199,100,100,92,33,3,15,11,8,199,8,9,7
747371,ROSARY HOME HEALTH,16360 PARK TEN PLACE SUITE 108,HOUSTON,TX,77084,2816001600,PROPRIETARY,4/18/2010,Y,Y,Y,Y,Y,Y,91,97,100,100,96,93,199,100,100,199,100,100,100,57,52,82,81,82,199,47,6,21
747220,GANIX HOME HEALTH CARE SERVICES INC,7205 WIND ELM CT,ARLINGTON,TX,76002,8174720803,VOLUNTARY NON-PROFIT - PRIVATE,11/5/2009,Y,Y,Y,Y,Y,Y,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199
747493,CARINGBRIDGE HOME HEALTH CARE LLC,4201 MEDICAL CENTER DRIVE STE 250,MCKINNEY,TX,75069,4697345073,PROPRIETARY,11/24/2010,Y,Y,Y,Y,Y,Y,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199
747388,ST JUDES SPECIALTY HOME AND HEALTH CARE SERVICES I,1220 SCOTT STREET,LAREDO,TX,78040,9567220106,PROPRIETARY,6/8/2010,Y,Y,N,N,N,N,96,93,100,91,12,9,100,100,100,199,97,98,92,65,63,65,56,40,199,40,5,15
747763,MIRACLE HANDS HEALTHCARE SERVICES CORPORATION,7100 REGENCY SQUARE SUITE #183,HOUSTON,TX,77036,7139751001,PROPRIETARY,9/23/2012,Y,Y,Y,Y,Y,Y,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,201,201
747454,PARKER HEALTH CARE SERVICES INC,9415 SASSAFRAS DR,DALLAS,TX,75217,2144341425,PROPRIETARY,11/19/2010,Y,Y,Y,Y,Y,Y,80,199,199,93,100,97,199,100,199,199,199,199,90,199,199,199,199,199,199,199,199,199
747441,CAREPATH HOME HEALTH NETWORK,4501 MATLOCK ROAD #401,FORT WORTH,TX,76108,8173755790,PROPRIETARY,10/5/2010,Y,Y,Y,Y,N,Y,79,100,100,82,67,63,100,99,98,199,100,99,94,76,59,69,55,64,199,52,10,15
747440,MACY'S HEALTH SERVICES INC,10039 BISSONNET SUITE #310,HOUSTON,TX,77036,8324516624,PROPRIETARY,10/4/2010,Y,Y,Y,Y,Y,Y,86,92,99,100,90,90,199,100,100,199,199,199,100,52,199,80,80,84,199,57,10,18
747482,DIGNIFIED NURSING HOME HEALTH CARE AGENCY LLC,3229 HOUSTON AVENUE,HOUSTON,TX,77009,7134266200,PROPRIETARY,11/19/2010,Y,Y,Y,Y,Y,Y,90,90,100,100,81,90,199,98,100,199,100,100,98,33,20,57,64,44,199,22,199,199
747513,JP AND P HEALTHCARE AGENCY INC,9535 FOREST LANE SUITE 209,DALLAS,TX,75243,2144041509,PROPRIETARY,1/28/2011,Y,Y,Y,Y,Y,Y,81,199,97,81,16,17,199,100,199,199,199,96,92,199,199,199,199,199,199,199,199,199
747537,PHYSICIANS CHOICE HOMECARE OF ENNIS,802 WEST ENNIS AVENUE SUITE C,ENNIS,TX,75119,9728751131,PROPRIETARY,2/8/2011,Y,Y,Y,Y,Y,Y,100,199,199,100,199,67,199,100,199,199,199,199,100,199,199,199,199,199,199,199,199,199
747572,A 1 HOME HEALTH SERVICES LLC,920 SUMNER DRIVE,MESQUITE,TX,75149,9722387545,PROPRIETARY,2/17/2011,Y,Y,Y,Y,Y,Y,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199
747611,SILVER SPRING HOME HEALTHCARE SERVICES INC,18 AUGUSTA PINES DR SUITE 120 W,SPRING,TX,77389,2816512268,PROPRIETARY,9/20/2011,Y,Y,Y,Y,Y,Y,86,199,199,95,199,0,199,90,199,199,199,199,90,199,199,199,199,199,199,199,199,199
747579,SIGNAL HOME HEALTH CARE LLC,4538 CENTERVIEW DR SUITE 222,SAN ANTONIO,TX,78228,2107327600,PROPRIETARY,6/24/2011,Y,Y,Y,Y,Y,N,95,93,97,98,99,100,97,91,99,199,98,97,91,74,76,92,81,86,98,69,8,10
747779,SONRISA HOME CARE LLC,1514 S. PALM COURT DRIVE,HARLINGEN,TX,78552,9564121870,PROPRIETARY,3/7/2013,Y,Y,Y,Y,Y,Y,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201
747676,HOMEPOINTE HOME HEALTH,130 SHELLEY DRIVE SUITE C,TYLER,TX,75701,9035330300,PROPRIETARY,5/18/2012,Y,Y,Y,Y,Y,Y,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199
747660,PRIME WORLD HOME CARE SERVICE INC,1300 W  WALNUT HILL LANE SUITE 210,IRVING,TX,75038,9727560780,PROPRIETARY,12/18/2011,Y,Y,Y,Y,Y,Y,94,199,100,97,76,48,199,97,199,199,199,100,97,199,199,199,199,199,199,199,0,18
747706,ROSYRAY HOME CARE SERVICES INC,1620 SECRETARIAT LANE,IRVING,TX,75060,2145296820,PROPRIETARY,5/21/2012,Y,Y,Y,Y,Y,Y,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199
747685,EMOSS HEALTHCARE INC,2227 MOUNTSHIRE DR,MISSOURI CITY,TX,77489,7134595276,PROPRIETARY,6/7/2012,Y,Y,Y,Y,Y,Y,81,199,199,100,199,55,199,100,199,199,199,199,100,199,199,199,199,199,199,199,199,199
458452,PINE TREE HOME HEALTH CARE INC,1125 JUDSON ROAD SUITE 193,LONGVIEW,TX,75601,9032368880,PROPRIETARY,7/6/1995,Y,Y,Y,Y,Y,Y,98,93,99,100,90,97,83,100,85,199,199,99,98,63,57,75,61,37,95,43,11,17
678093,TEXAS HELPING HANDS INC,116 EAST 3RD STREET,MOUNT PLEASANT,TX,75455,9035724280,PROPRIETARY,12/7/1995,Y,Y,Y,Y,Y,Y,84,96,100,97,75,64,95,98,99,199,100,100,92,50,35,63,49,51,199,56,15,11
678324,ENCOMPASS HOME HEALTH OF LIVINGSTON,1106 W CHURCH ST,LIVINGSTON,TX,77351,9363273624,VOLUNTARY NON-PROFIT - OTHER,7/11/1996,Y,Y,N,N,N,Y,97,96,99,91,75,84,93,100,96,100,85,87,99,62,54,65,47,58,91,50,12,16
677672,COOK CHILDRENS HOME HEALTH,1719 8TH AVENUE,FORT WORTH,TX,76110,6288856297,VOLUNTARY NON-PROFIT - PRIVATE,9/8/1993,Y,Y,Y,Y,Y,N,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,201,201
459470,PROFESSIONAL HOME HEALTH CARE INC,345 WESTPARK WAY  101,EULESS,TX,76040,8172680010,PROPRIETARY,9/16/1999,Y,Y,Y,Y,Y,Y,90,94,99,97,83,80,90,99,98,94,94,97,95,46,38,53,52,47,85,48,10,17
678474,NURSING RESOURCE HOME HEALTH SERVICES,8303 WINDFERN ROAD,HOUSTON,TX,77040,7139377468,PROPRIETARY,10/16/1996,Y,Y,Y,Y,Y,Y,95,92,90,91,75,62,199,83,71,199,199,94,86,70,54,77,67,199,199,66,16,11
457216,HILL COUNTRY MEMORIAL HOME CARE,808 RUEBEN STREET,FREDERICKSBURG,TX,78624,8309971336,VOLUNTARY NON-PROFIT - OTHER,7/6/1982,Y,Y,Y,Y,Y,Y,97,98,100,100,84,91,100,100,99,100,100,100,99,62,64,70,74,67,90,50,13,14
678225,KELLYS HEALTH CARE INC,2007 N CONWAY,MISSION,TX,78572,9565198118,PROPRIETARY,5/21/1996,Y,Y,Y,Y,Y,Y,95,98,99,99,90,89,96,100,100,199,199,199,100,43,28,36,9,6,199,5,199,199
457506,STANDARDS HOME HEALTH,3107 HWY 71 EAST,BASTROP,TX,78602,5127724166,PROPRIETARY,9/30/1983,Y,Y,Y,Y,Y,Y,88,78,100,95,73,67,79,99,85,100,75,99,94,47,39,53,55,46,84,40,12,16
677049,"VALLEY BAPTIST HOME HEALTH, AN AMEDISYS PARTNER",2422 EAST TYLER AVENUE SUITE A,HARLINGEN,TX,78550,9564251543,PROPRIETARY,6/3/1986,Y,Y,Y,Y,Y,Y,93,95,75,100,72,58,94,98,99,199,96,96,100,71,64,67,73,72,91,58,13,12
679058,CALVERT HOME HEALTH CARE LTD,6112 N STATE HWY 349 SUITE A 3,MIDLAND,TX,79705,4326860900,PROPRIETARY,7/25/2001,Y,Y,Y,Y,Y,Y,94,93,99,99,78,83,83,99,98,199,96,99,95,62,60,74,61,50,79,49,14,20
679021,ENCOMPASS HOME HEALTH OF NORTH CENTRAL TEXAS,2901 GLEN ROSE HIGHWAY SUITE 105,GRANBURY,TX,76048,8172791665,PROPRIETARY,2/16/2001,Y,Y,Y,Y,Y,Y,96,94,95,92,63,85,92,97,99,199,89,81,98,64,55,70,59,65,86,55,12,16
679032,TEXAS CARDIAC CARE,8851 CAMP BOWIE BLVD SUITE 250,FORT WORTH,TX,76116,8174489522,VOLUNTARY NON-PROFIT - PRIVATE,4/6/2001,Y,Y,Y,Y,Y,Y,99,98,100,100,85,94,98,100,100,100,100,100,99,58,48,74,66,65,90,46,6,17
679045,ANGELS HOME HEALTH  AGENCY,2439 VALLEY VIEW DR,CEDAR HILL,TX,75104,4694546826,PROPRIETARY,5/31/2001,Y,Y,Y,Y,Y,Y,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,201,201
679092,CHOICE HOME HEALTHCARE,800 N MESA STE 100,EL PASO,TX,79902,9155440044,PROPRIETARY,10/24/2001,Y,Y,Y,Y,Y,Y,86,96,100,97,65,69,98,100,99,199,99,95,97,49,37,57,62,51,87,37,12,16
679125,ANGELS ABOVE US INC,721 MAIN STREET,LIBERTY,TX,77575,9363362224,PROPRIETARY,4/19/2002,Y,Y,Y,Y,Y,Y,89,82,92,98,64,63,56,98,71,100,74,97,94,39,31,40,43,28,86,35,10,17
679142,FIRST HOUSTON HEALTH CARE LLC,"6300 HILLCROFT ST, SUITE 310",HOUSTON,TX,77081,2819407365,PROPRIETARY,6/17/2002,Y,Y,Y,Y,Y,Y,92,90,99,98,79,78,89,94,95,199,97,100,96,47,48,53,44,38,199,49,7,8
679097,ACC HEALTH SERVICES INC,6001 SAVOY SUITE 501,HOUSTON,TX,77036,7135321980,PROPRIETARY,1/8/2002,Y,Y,Y,Y,Y,Y,93,98,100,100,73,89,199,100,100,199,100,95,99,73,61,71,94,99,199,73,16,13
679084,NIGHTINGALE HOME HEALTHCARE OF NORTH TEXAS INC,1307 8TH AVENUE SUITE 207,FORT WORTH,TX,76104,8175661181,PROPRIETARY,11/19/2001,Y,Y,Y,Y,Y,Y,78,98,99,94,93,86,199,100,97,199,96,96,96,55,56,55,51,57,199,55,15,24
679114,GOOD SHEPHERD HEALTH CARE SERVICES,415 EAST AIRPORT FREEWAY #230,IRVING,TX,75062,9722524500,PROPRIETARY,3/7/2002,Y,Y,Y,Y,Y,Y,83,199,97,86,100,97,199,94,199,199,199,199,94,199,199,199,199,199,199,199,0,13
679184,ENCOMPASS HOME HEALTH OF WEST TEXAS,ONE VILLAGE DRIVE SUITE 200,ABILENE,TX,79606,3256953888,PROPRIETARY,11/14/2002,Y,Y,Y,Y,Y,Y,92,91,100,97,61,62,95,99,97,100,98,78,100,61,51,71,58,58,92,61,13,15
679331,ALLBRIGHT HEALTH CARE SERVICES INC,6666 HARWIN DRIVE SUITE 340,HOUSTON,TX,77036,7135324199,PROPRIETARY,9/3/2003,Y,Y,Y,Y,Y,Y,65,199,98,96,98,99,199,99,199,199,199,199,94,31,41,29,43,34,199,13,199,199
679207,VCP HOME HEALTH CARE AGENCY INC,626 NORTH BRITAIN ROAD SUITE A,IRVING,TX,75061,9725790223,PROPRIETARY,12/30/2002,Y,Y,Y,Y,Y,Y,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,13,13
679167,ENCOMPASS HOME HEALTH OF NORTH CENTRAL TEXAS,1320 SOUTH UNIVERSITY DRIVE SUITE 510,FORT WORTH,TX,76107,8177374300,PROPRIETARY,10/8/2002,Y,Y,Y,Y,Y,Y,90,91,99,94,75,76,87,98,95,93,85,83,98,59,52,71,57,65,88,55,14,17
679317,AMED HOME HEALTH,3535 BRIARPARK DRIVE STE 220,HOUSTON,TX,77042,7139107122,PROPRIETARY,8/5/2003,Y,Y,Y,Y,Y,Y,80,96,100,99,81,66,96,99,100,199,98,100,99,55,45,57,64,49,99,39,12,15
679371,PRESTIGE HEALTH SERVICES,1101 RAINTREE CIRCLE SUITE # 210,ALLEN,TX,75013,9727470821,PROPRIETARY,10/21/2003,Y,Y,Y,Y,Y,Y,100,199,100,97,64,97,199,100,199,199,199,100,100,199,199,199,199,199,199,199,199,199
679332,NATIONS PIONEER HEALTH SERVICES INC,11224 SOUTHWEST FREEWAY SUITE 240,HOUSTON,TX,77031,7135411987,PROPRIETARY,9/3/2003,Y,Y,Y,Y,Y,Y,88,68,99,98,22,14,199,96,92,199,199,94,95,78,60,80,84,75,199,72,11,12
679637,INNOVATIVE SENIOR CARE HOME HEALTH,101 NORTH UPPER BROADWAY,CORPUS CHRISTI,TX,78401,3618807912,PROPRIETARY,4/13/2007,Y,Y,Y,Y,N,N,83,92,97,72,85,89,86,87,97,199,93,88,86,53,50,61,77,75,199,43,11,16
679267,LONE STAR HOME HEALTH SERVICES,3129 ESTERS ROAD SUITE 101,IRVING,TX,75062,2144410791,PROPRIETARY,5/14/2003,Y,Y,Y,Y,Y,Y,95,199,100,99,99,96,199,98,199,199,199,100,96,74,62,93,64,75,199,42,9,16
679391,MAXIM HEALTHCARE SERVICES INC,4444 CORONA DR SUITE 137,CORPUS CHRISTI,TX,78411,3618141455,PROPRIETARY,12/18/2003,Y,Y,Y,Y,Y,Y,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,201,201
679457,CANAAN HEALTH CARE SERVICES INC,12602 LALEU LN,HOUSTON,TX,77071,7137717611,PROPRIETARY,3/25/2004,Y,Y,Y,Y,Y,Y,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199
679405,M & L MEDICAL SERVICES INC,400 CENTRE PARK BLVD SUITE 110,DESOTO,TX,75115,9722288500,PROPRIETARY,1/8/2004,Y,Y,Y,Y,Y,Y,97,100,100,100,61,66,199,100,199,199,199,199,92,45,27,56,199,73,199,199,1,19
679463,COMMUNITY REHAB OF CORPUS CHRISTI INC,601 TEXAN TRAIL SUITE 101,CORPUS CHRISTI,TX,78411,3618147100,PROPRIETARY,4/8/2004,Y,Y,Y,Y,N,Y,99,41,99,98,90,90,100,99,100,199,97,100,94,63,69,77,71,199,100,199,10,10
453164,CARING PROFESSIONAL HOME HEALTH SERVICES INC,12783 CAPRICORN STREET SUITE #600,STAFFORD,TX,77477,2812651633,PROPRIETARY,10/7/2004,Y,Y,Y,Y,Y,Y,95,100,100,100,85,91,100,100,100,100,100,100,100,72,60,85,92,66,199,80,11,15
679477,PERPETUAL HEALTH HOMECARE INC,8311 A WINDFERN RD,HOUSTON,TX,77040,7138568002,PROPRIETARY,4/29/2004,Y,Y,Y,Y,Y,Y,58,199,100,100,100,97,199,100,199,199,199,100,92,199,199,199,199,199,199,199,10,10
673100,ONLEX HEALTHCARE INC,20501 KATY FREEWAY SUITE 234,KATY,TX,77450,2813982448,PROPRIETARY,12/30/2004,Y,Y,N,Y,Y,Y,97,84,99,82,95,83,199,98,100,199,79,90,92,66,54,64,76,63,199,74,9,35
679476,HHN HEALTHCARE LLC,900 E REDBUD BLDG 17,MCALLEN,TX,78504,9566838662,PROPRIETARY,5/13/2004,Y,Y,Y,Y,Y,Y,96,99,100,100,47,21,100,100,100,199,199,100,100,50,43,61,58,72,199,44,11,12
673130,TREASURE HEALTHCARE,9898 BISSONNET SUITE 260,HOUSTON,TX,77036,7139817629,PROPRIETARY,2/17/2005,Y,Y,Y,Y,Y,Y,85,199,100,100,100,100,199,100,199,199,199,199,98,48,23,62,63,51,199,199,199,199
673146,PRIDE HEALTH CARE SERVICES,12500 SAN PEDRO SUITE #315,SAN ANTONIO,TX,78216,2105870136,PROPRIETARY,3/11/2005,Y,Y,Y,Y,Y,Y,96,63,100,100,61,61,199,98,89,199,199,199,96,24,9,20,49,199,199,199,13,13
673136,AMAZING GRACE NURSING SERVICES,8200 WEDNESBURY  265,HOUSTON,TX,77074,7134847555,PROPRIETARY,3/3/2005,Y,Y,Y,Y,Y,N,99,100,99,97,100,100,100,100,100,199,199,199,1,33,12,17,7,6,199,11,10,7
457934,ORIENT HOME CARE SERVICES INC,5536 CREEKRIDGE DRIVE,ARLINGTON,TX,76018,9722933900,PROPRIETARY,11/28/2005,Y,Y,Y,Y,Y,Y,61,199,98,75,100,93,199,100,199,199,199,87,75,44,33,35,21,0,199,27,199,199
457949,INTEGRITY HOME HEALTH,5302 JANELLE STREET,KILLEEN,TX,76549,2546287900,PROPRIETARY,11/4/2005,Y,Y,Y,Y,Y,Y,94,89,94,99,88,81,97,91,100,199,199,100,97,69,48,75,57,74,199,53,11,6
457956,GRACE UNLIMITED,8405 STERLING SUITE #202,IRVING,TX,75063,2142778800,PROPRIETARY,12/20/2005,Y,Y,Y,Y,Y,Y,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199
457858,ESSENTIAL HOME CARE INC,4013 STEFFY DRIVE,WESLACO,TX,78596,9565140505,PROPRIETARY,6/14/2005,Y,Y,Y,Y,Y,Y,97,100,100,100,61,58,199,100,100,199,199,91,100,61,80,80,73,75,199,77,13,17
457921,LYDIA HOME HEALTH CARE LLC,2805 CHAHA ROAD,ROWLETT,TX,75088,9724122379,PROPRIETARY,11/15/2005,Y,Y,Y,Y,Y,Y,100,199,100,100,199,100,199,100,199,199,199,199,46,199,199,199,199,199,199,199,199,199
673113,TRITRAX HEALTHCARE SERVICES,4300 SIGMA ROAD SUITE 130,DALLAS,TX,75244,9727201600,PROPRIETARY,1/3/2005,Y,Y,Y,Y,Y,Y,79,95,96,97,78,81,90,98,96,95,92,89,98,59,52,71,75,60,94,50,14,14
677900,GULF COAST NURSING SERVICES INC,8876 GULF FREEWAY SUITE 245,HOUSTON,TX,77017,7139463377,PROPRIETARY,4/3/2006,Y,Y,Y,Y,Y,Y,97,199,96,84,76,77,199,91,199,199,199,95,78,199,199,199,199,199,199,199,199,199
457915,APOSTLE HOME HEALTH CARE PLLC,105 E SPREADING OAKS,FRIENDSWOOD,TX,77546,2819965701,PROPRIETARY,11/3/2005,Y,Y,Y,Y,Y,Y,88,98,100,96,26,44,199,91,98,199,97,97,94,46,23,38,41,34,199,40,5,11
457997,DIAMOND CARE HEALTH SERVICES LLC,777 SOUTH CENTRAL EXPRESSWAY  SUITE 7E,RICHARDSON,TX,75080,9724791888,PROPRIETARY,2/8/2006,Y,Y,Y,Y,Y,Y,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199
457969,PRECIOUS HOME HEALTH CARE INC,3224 IH 30 EAST SUITE 118,MESQUITE,TX,75150,9726864209,PROPRIETARY,1/13/2006,Y,Y,Y,Y,Y,Y,98,199,100,100,71,94,199,100,199,199,199,199,100,82,55,81,83,87,199,38,17,9
457898,NEW CREATION CARE INC,7923 DAIRY VIEW LANE,HOUSTON,TX,77072,2818790106,GOVERNMENT - STATE/COUNTY,9/30/2005,Y,Y,Y,Y,N,Y,100,199,199,91,95,96,199,100,199,199,199,199,96,76,56,100,84,83,199,72,17,7
673170,VALLEY ANGELS HOME HEALTH LLC,26 S CORIA ST SUITE D,BROWNSVILLE,TX,78520,9565414400,PROPRIETARY,4/6/2005,Y,Y,Y,Y,Y,Y,95,99,100,100,70,75,100,99,100,199,100,100,97,70,73,67,69,69,199,52,15,16
677984,EVENING STAR HEALTHCARE INC,6111 EVENING SUN CT,RICHMOND,TX,77469,2813441411,PROPRIETARY,6/30/2006,Y,Y,Y,Y,Y,N,98,199,100,100,100,100,199,100,199,199,199,100,94,76,56,93,68,47,199,31,5,16
457855,PINNACLE HOME HEALTH,1241 CROSS TIMBERS ROAD,FLOWER MOUND,TX,75028,9726913131,PROPRIETARY,6/28/2005,Y,Y,Y,Y,Y,Y,92,98,99,99,81,81,96,99,100,199,95,100,100,62,55,72,73,68,96,44,10,13
677970,ELITTE HEALTHCARE AND SERVICE,9888 BISSONNET SUITE 100-F,HOUSTON,TX,77036,7137769399,PROPRIETARY,6/22/2006,Y,Y,Y,Y,N,N,93,199,100,98,41,7,199,98,199,199,199,199,90,44,27,59,67,16,199,11,6,15
457968,NURSING CARE OF TEXAS,5787 S HAMPTON ROAD SUITE 115,DALLAS,TX,75232,9722962755,PROPRIETARY,1/12/2006,Y,Y,Y,Y,Y,Y,88,199,100,100,100,100,199,100,199,199,199,199,96,199,199,199,199,199,199,199,9,18
677807,BLOSSOM  HOME HEALTHCARE SERVICES,9535 FOREST LANE SUITE 122,DALLAS,TX,75243,2145538770,PROPRIETARY,2/14/2006,Y,Y,Y,Y,Y,Y,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199
677946,PHYSICIANS CHOICE HEALTH SERVICES,860 HEBRON PARKWAY SUITE 703,LEWISVILLE,TX,75057,9724599264,PROPRIETARY,5/10/2006,Y,Y,Y,Y,Y,Y,83,100,98,100,93,46,199,99,100,199,199,100,83,76,49,63,40,46,199,72,10,10
679533,NEW LIFE HOME SERVICES,18019 WINSFORD DRIVE,HOUSTON,TX,77084,8324350141,PROPRIETARY,8/8/2006,Y,Y,Y,Y,Y,Y,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199
677820,PRELUDE HEALTH CARE SERVICES LLC,9696 SKILLMAN SUITE 220,DALLAS,TX,75243,2143417551,PROPRIETARY,2/28/2006,Y,Y,Y,Y,Y,Y,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199
457986,ABIDING HOME HEALTH OF CEDAR PARK,715 DISCOVERY BLVD #511,CEDAR PARK,TX,78613,5122598444,VOLUNTARY NON-PROFIT - PRIVATE,12/22/2005,Y,Y,Y,Y,Y,Y,94,92,94,99,79,82,97,100,96,199,100,99,100,52,44,56,62,72,83,43,15,22
677971,MARIA REGINA HOME HEALTH AGENCY INC,2440 TEXAS PARKWAY #218,MISSOURI CITY,TX,77489,2814943456,PROPRIETARY,6/28/2006,Y,Y,Y,Y,Y,Y,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199
679507,ROCK BRIDGE HOME HEALTH AGENCY INC,3509 W UNIVERSITY DRIVE SUITE 4,EDINBURG,TX,78539,9562879991,PROPRIETARY,7/19/2006,Y,Y,Y,Y,Y,Y,86,199,100,96,85,89,199,100,199,199,199,199,100,68,37,58,57,58,199,199,199,199
679524,EVANGEL HOME CARE SERVICES,2503 EAST YANDELL,EL PASO,TX,79903,9153511790,PROPRIETARY,7/26/2006,Y,Y,Y,Y,Y,Y,71,100,97,96,86,81,96,98,98,199,97,93,100,39,27,30,22,18,199,34,3,12
747290,BLESSED TOUCH HOME HEALTH AGENCY INC,5804 WEATHERED TRAIL,GRAND PRAIRIE,TX,75052,8174175344,PROPRIETARY,2/5/2010,Y,Y,Y,Y,Y,Y,74,199,100,70,96,90,199,100,199,199,199,100,82,40,41,53,46,40,199,29,199,199
747349,MANDATE HEALTH SERVICES LLC,4005 RANDALL LANE,CARROLLTON,TX,75007,9724929842,PROPRIETARY,3/22/2010,Y,Y,Y,Y,Y,Y,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199
747070,CORNERSTONE HOME HEALTH,1314 WEST HIGHWAY 287 BYPASS SUITE 200,WAXAHACHIE,TX,75165,9729381000,PROPRIETARY,2/26/2009,Y,Y,Y,Y,Y,Y,83,100,100,100,85,80,199,100,100,199,100,100,94,35,34,40,29,19,199,39,12,17
747327,WELLCARE GROUP HOME HEALTH INC,5117 HEARTHCREST DR,GARLAND,TX,75044,2145976665,PROPRIETARY,12/16/2009,Y,Y,Y,Y,Y,Y,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199
