"ProviderNum","ProviderName","StreetAddress","City","State","ZipCode","Telephone","OwnershipType","DateCertified","Nursing Care Services","Physical Therapy Services","Occupational Therapy Services","Speech Pathology Services","Medical Social Services","Home Health Aide Services","Percentage of patients who get better at walking or moving around","Percentage of patients who get better at getting in and out of bed","Percentage of patients whose bladder control improves","Percentage of patients who have less pain when moving around","Percentage of patients who get better at bathing","Percentage of patients who get better at taking their medicines correctly (by mouth)","Percentage of patients who are short of breath less often","Percentage of patients who had to be admitted to the hospital","Percentage of patients who need urgent, unplanned medical care","Percentage of patients who stay at home after an episode of home health care ends"
"347176","REX HOME SERVICES","2500 BLUE RIDGE ROAD  STE 120","RALEIGH","NC","27607","8005326746","Voluntary Non Profit - Private",11/7/1988 0:00:00,"Y","Y","Y","Y","Y","Y",40,57,61,60,65,42,73,27,15,70
"137090","REXBURG HOME HEALTH","217 NORTH 2ND EAST SUITE B","REXBURG","ID","83440","2083566688","Proprietary",11/16/1995 0:00:00,"Y","Y","Y","Y","Y","Y",46,64,61,50,69,41,60,29,29,63
"517065","REYNOLDS MEM HOSP INC","800 WHEELING AVE","GLEN DALE","WV","26038","3048433379","Voluntary Non Profit - Private",7/2/1986 0:00:00,"Y","Y","Y","Y","Y","Y",37,66,44,61,60,41,62,16,13,85
"459238","RGA HOMECARE","1411 CHICO HWY","BRIDGEPORT","TX","76426","9406836370","Proprietary",4/9/1997 0:00:00,"Y","Y","Y","Y","N","Y",38,50,33,40,61,27,30,20,21,71
"247005","RICE COUNTY PHNS","320 NORTHWEST 3ND ST SUITE #1","FARIBAULT","MN","55021","5073326111","Government - Local",7/1/1966 0:00:00,"Y","Y","Y","Y","N","Y",35,53,26,55,63,19,53,11,9,88
"197266","RICHARDSON MEDICAL CENTER HOMECARE, LLC","1906 S JULIA ST","RAYVILLE","LA","71269","3187285397","Proprietary",3/5/1990 0:00:00,"Y","Y","Y","Y","Y","Y",42,199,71,48,45,199,40,53,39,41
"357004","RICHLAND COUNTY HEALTH DEPT","413 3RD AVE N","WAHPETON","ND","58075","7016427735","Government - State/County",7/20/1966 0:00:00,"Y","N","N","N","N","Y",199,199,199,199,199,199,199,48,57,39
"147187","RICHLAND MEM. HOSP. HM. HLTH.","218 E MAIN ST","OLNEY","IL","62450","6183952131","Voluntary Non Profit - Other",5/1/1980 0:00:00,"Y","Y","Y","Y","Y","Y",35,45,52,58,53,42,64,35,26,58
"497611","RICHLANDS HOME CARE, INC","1928 FRONT STREET SUITE 206","RICHLANDS","VA","24641","2765969536","Proprietary",7/13/2006 0:00:00,"Y","Y","N","N","N","Y",201,201,201,201,201,201,201,201,201,201
"397425","RIDDLE MEM HOSP HM CARE DEPT","1068 W BALTIMORE PIKE STE 107","MEDIA","PA","19063","6108913326","Voluntary Non Profit - Private",10/17/1985 0:00:00,"Y","Y","Y","Y","Y","Y",45,62,57,82,67,53,68,23,22,75
"217156","RIDERWOOD VILLAGE, INC","3124 GRACEFIELD ROAD","SILVER SPRING","MD","20904","3015728375","Voluntary Non Profit - Private",2/21/2006 0:00:00,"Y","Y","Y","Y","Y","Y",201,201,201,201,201,201,201,201,201,201
"397197","RIDGAWAY PHILIPS HOME CARE SERVICES INC","909 SUMNEYTOWN PK SUITE 105","SPRING HOUSE","PA","19477","2156431200","Proprietary",6/15/1983 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,199,199,199
"057230","RIDGECREST REGIONAL HOSPITAL HOME HEALTH AGENCY","1653 TRIANGLE DRIVE","RIDGECREST","CA","93555","7604460624","Voluntary Non Profit - Other",5/9/1979 0:00:00,"Y","Y","Y","Y","Y","Y",29,68,64,73,61,36,77,19,16,78
"247168","RIDGEVIEW HOME CARE SERVICES","500 SOUTH MAPLE STREET","WACONIA","MN","55387","9524426030","Voluntary Non Profit - Private",6/29/1984 0:00:00,"Y","Y","Y","Y","Y","Y",30,35,46,48,56,27,61,25,12,71
"397742","RIDGWAY HOME CARE","225 SOUTH STREET","RIDGWAY","PA","15853","8147727473","Proprietary",5/23/2000 0:00:00,"Y","Y","Y","Y","Y","Y",41,66,32,69,64,38,71,27,24,70
"257121","RILEY HOME HEALTH SERVICE INC","1504 20TH AVE","MERIDIAN","MS","39301","6014843293","Proprietary",8/15/1978 0:00:00,"Y","Y","Y","Y","Y","Y",43,54,45,43,55,36,60,35,24,60
"459208","RILYN HOME HEALTH CARE LLC","415 E PLEASANT RUN RD","DESOTO","TX","75115","9722280995","Proprietary",4/7/1997 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,45,30,56
"267453","RIMS HEALTH CARE INC","NORTHWEST EXECUTIVE CENTER","BRIDGETON","MO","63044","3142987002","Proprietary",6/24/1994 0:00:00,"Y","Y","Y","N","N","Y",16,19,199,65,29,22,79,34,18,63
"167057","RINGGOLD COUNTY PUBLIC HEALTH","119 SOUTH FILLMORE","MOUNT AYR","IA","50854","6414640691","Government - State/County",12/20/1972 0:00:00,"Y","Y","Y","Y","N","Y",199,199,199,199,199,199,199,44,9,44
"453156","RIO GRANDE HOME HEALTH","7717 LOCKHEED SUITE E","EL PASO","TX","79925","9157723529","Proprietary",8/31/2004 0:00:00,"Y","Y","Y","Y","N","Y",53,66,60,66,73,44,77,28,15,67
"457089","RIO GRANDE HOME HEALTH AGENCY","1713 E TYLER  SUITE A","HARLINGEN","TX","78550","9564237100","Proprietary",5/6/1975 0:00:00,"Y","Y","Y","Y","N","Y",23,36,6,65,56,32,41,42,35,56
"679366","RIO HOME CARE","1003 EXPRESSWAY 83","ALAMO","TX","78516","9563837143","Proprietary",10/16/2003 0:00:00,"Y","Y","Y","Y","Y","N",35,42,23,42,57,37,33,34,21,55
"457851","RIO MED 21","301 MEXICO BLVD SUITE D 7","BROWNSVILLE","TX","78520","9569822000","Proprietary",6/16/2005 0:00:00,"Y","Y","Y","Y","Y","Y",37,46,40,62,57,33,38,26,20,67
"267258","RIPLEY CO MEMORIAL HOSP HHA","109 PLUM STREET","DONIPHAN","MO","63935","5739962141","Government - State/County",6/26/1986 0:00:00,"Y","Y","Y","Y","N","Y",30,39,199,45,53,16,29,49,40,43
"679439","RISING STARS COMMUNITY SERVICES","9307 SPELLMAN ROAD","HOUSTON","TX","77031","7137791238","Voluntary Non Profit - Private",3/10/2004 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,199,199,199
"147875","RISING SUN HOME HEALTH CARE, INC","6160 N CICERO AVE, STE 303","CHICAGO","IL","60646","7084823873","Proprietary",5/26/2006 0:00:00,"Y","Y","Y","Y","Y","Y",201,201,201,201,201,201,201,201,201,201
"248070","RIVER OAKS HOME HEALTH CARE","900 THIRD STREET","INTERNATIONAL FALLS","MN","56649","2182833031","Proprietary",7/7/2000 0:00:00,"Y","Y","Y","N","N","Y",31,42,199,58,51,36,34,34,13,66
"248033","RIVER VALLEY HOME CARE INC","5200 WEST 211TH ST SUITE B","FARMINGTON","MN","55024","6514604201","Proprietary",1/6/1996 0:00:00,"Y","Y","Y","Y","N","Y",24,35,20,43,48,24,46,29,33,67
"197181","RIVER WEST HOME CARE","58604 BELLEVIEW RD","PLAQUEMINE","LA","70764","2256870820","Proprietary",5/17/1985 0:00:00,"Y","Y","Y","Y","Y","Y",47,52,28,61,71,43,51,46,36,51
"387140","RIVERPARK HOME HEALTH AGENCY","425 ALEXANDER LOOP","EUGENE","OR","97401","5413452853","Proprietary",7/30/1997 0:00:00,"Y","Y","Y","Y","Y","Y",34,32,28,90,66,34,59,26,28,74
"497508","RIVERS HEALTH CARE","112 COMMERCE PARK DRIVE SUITE A","MANQUIN","VA","23106","8047691380","Proprietary",1/23/1996 0:00:00,"Y","Y","Y","Y","N","Y",199,199,199,199,199,199,199,24,5,79
"047145","RIVERSIDE HH MARKED TREE","48 FRISCO","MARKED TREE","AR","72365","8703584018","Proprietary",6/14/1993 0:00:00,"Y","Y","Y","Y","Y","Y",35,46,199,70,49,199,41,34,27,60
"047142","RIVERSIDE HOME HEALTH","109 NORTH WALNUT","OSCEOLA","AR","72370","8705633755","Voluntary Non Profit - Private",1/11/1993 0:00:00,"Y","Y","Y","Y","Y","Y",34,73,199,72,64,199,199,33,24,61
"497467","RIVERSIDE HOME HEALTH","856 J CLYDE MORRIS BLVD  SUITE C","NEWPORT NEWS","VA","23601","7575944600","Voluntary Non Profit - Private",5/12/1993 0:00:00,"Y","Y","Y","Y","Y","Y",39,52,40,65,53,43,57,17,12,80
"387143","RIVERSIDE HOME HEALTH CARE","402 SE G STREET","GRANTS PASS","OR","97526","5414761583","Proprietary",12/15/1999 0:00:00,"Y","Y","Y","Y","Y","N",29,55,38,55,62,31,57,13,16,84
"497025","RIVERSIDE TAPPAHANNOCK HH","659 HOSPITAL ROAD BLDG A SUITE 103","TAPPAHANNOCK","VA","22560","8044436276","Voluntary Non Profit - Private",7/23/1985 0:00:00,"Y","Y","N","N","N","Y",44,69,27,63,53,33,61,26,24,73
"247252","RIVERVIEW HOME CARE","323 SOUTH MINNESOTA","CROOKSTON","MN","56716","2182819478","Voluntary Non Profit - Private",2/15/1990 0:00:00,"Y","Y","Y","Y","N","Y",26,199,199,40,40,199,51,57,39,38
"437059","RIVERVIEW HOME HEALTH","611 EAST 2ND","FLANDREAU","SD","57028","6059972481","Proprietary",2/8/1995 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,199,199,199
"267186","RIVERWAYS HOME CARE OF OZARKS","114 EAST MAIN STREET","WEST PLAINS","MO","65775","4172563133","Voluntary Non Profit - Private",3/9/1984 0:00:00,"Y","Y","Y","Y","Y","Y",31,54,51,56,60,27,49,21,16,75
"147781","RLC HOME HEALTH CARE, INC","5875 N LINCOLN AVENUE, SUITE 144","CHICAGO","IL","60659","7737698100","Proprietary",9/16/2004 0:00:00,"Y","Y","Y","Y","Y","Y",20,40,199,73,37,199,52,43,7,55
"237589","RM HOME CARE, INC","27208 SOUTHFIELD ROAD, SUITE 3","LATHRUP VILLAGE","MI","48076","2485571275","Proprietary",12/20/2005 0:00:00,"Y","Y","Y","Y","Y","Y",14,199,199,24,42,11,32,25,5,72
"497256","RMH HOME HEALTH CARE","411 STONE SPRING ROAD","HARRISONBURG","VA","22802","5405645735","Voluntary Non Profit - Private",5/8/1981 0:00:00,"Y","Y","Y","Y","Y","Y",39,51,46,62,63,45,68,31,17,70
"457567","ROADRUNNER HOMECARE","1635 N 18TH","MEMPHIS","TX","79245","8062592597","Proprietary",12/27/1983 0:00:00,"Y","Y","Y","N","N","Y",60,65,83,79,82,58,66,11,17,76
"517123","ROANE GENERAL HOME HEALTH","200 HOSPITAL DRIVE (MAILING)","SPENCER","WV","25276","3049276514","Voluntary Non Profit - Other",1/14/2002 0:00:00,"Y","Y","N","Y","Y","Y",53,65,33,67,59,31,56,28,29,70
"347008","ROANOKE HOME CARE HOSPICE","198 NC HWY. 45 NORTH","PLYMOUTH","NC","27962","2527913152","Government - Local",8/19/1966 0:00:00,"Y","Y","Y","N","Y","Y",40,61,57,63,54,37,67,28,28,69
"317079","ROBERT WOOD JOHNSON UNIVERSITY HOSP HOME CARE DEPT","1 PENN PLAZA","NEW BRUNSWICK","NJ","08901","7328288884","Voluntary Non Profit - Private",3/19/1986 0:00:00,"Y","Y","Y","Y","Y","Y",42,50,50,74,58,31,66,31,12,65
"347086","ROBESON COUNTY HOME HEALTH AGE","460 COUNTRY CLUB ROAD","LUMBERTON","NC","28358","9106713236","Government - Local",2/8/1978 0:00:00,"Y","Y","N","Y","Y","Y",42,50,20,70,42,30,37,55,52,37
"677433","ROBINSON CREEK HOME HEALTH AND HOSPICE","609 CASTLE RIDGE ROAD SUITE 300","AUSTIN","TX","78746","5123287606","Proprietary",9/18/1991 0:00:00,"Y","Y","Y","Y","Y","Y",51,68,51,65,67,37,67,33,25,61
"367077","ROBINSON VISITING NURSE & HOSPICE","6847 NORTH CHESTNUT STREET","RAVENNA","OH","44266","3302978899","Government - State/County",8/12/1966 0:00:00,"Y","Y","Y","Y","Y","Y",43,67,62,69,62,46,64,29,22,67
"679507","ROCK BRIDGE HOME HEALTH AGENCY INC","602 WEST PECAN","MCALLEN","TX","78501","9566182725","Proprietary",7/19/2006 0:00:00,"Y","Y","Y","N","N","N",201,201,201,201,201,201,201,201,201,201
"459468","ROCK OF AGES HOME HEALTH CARE INC","3615 BROADWAY BLVD SUITE C","GARLAND","TX","75043","9728402222","Proprietary",8/11/1999 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,48,5,46
"187172","ROCKCASTLE HOSPITAL HOME HLTH","145 LEWIS STREET","MOUNT VERNON","KY","40456","6062561808","Voluntary Non Profit - Other",7/5/2000 0:00:00,"Y","Y","Y","Y","Y","Y",38,33,42,68,63,30,67,51,41,46
"117111","ROCKDALE MEDICAL CENTER HOME HEALTH","1412 MILSTEAD AVENUE","CONYERS","GA","30012","7709183960","Voluntary Non Profit - Other",1/15/1997 0:00:00,"Y","Y","Y","Y","Y","Y",31,59,56,57,54,36,63,33,21,62
"307021","ROCKINGHAM VNA AND HOSPICE","137 EPPING ROAD","EXETER","NH","03833","6037722981","Voluntary Non Profit - Private",7/1/1966 0:00:00,"Y","Y","Y","Y","Y","Y",33,58,46,57,61,38,58,31,18,64
"337058","ROCKLAND CO DOH NURSING DIVISION","SANATORIUM ROAD","POMONA","NY","10970","8453642534","Government - State/County",7/1/1966 0:00:00,"Y","Y","Y","Y","Y","N",201,201,201,201,201,201,201,201,201,201
"067259","ROCKY MOUNTAIN HEALTH PLANS","2784 CROSSROADS BLVD","GRAND JUNCTION","CO","81502","9702447777","Voluntary Non Profit - Private",1/4/1995 0:00:00,"Y","Y","Y","Y","Y","Y",36,66,64,66,67,38,77,29,28,64
"277068","ROCKY MOUNTAIN HOME CARE","2110 OVERLAND AVE STE 114","BILLINGS","MT","59102","4066528883","Voluntary Non Profit - Private",2/1/1993 0:00:00,"Y","Y","Y","Y","Y","Y",43,50,43,57,57,25,48,27,23,68
"467061","ROCKY MOUNTAIN HOME CARE","350 EAST 300 SOUTH","BOUNTIFUL","UT","84010","8013974100","Voluntary Non Profit - Private",12/22/1992 0:00:00,"Y","Y","Y","Y","Y","Y",37,54,59,58,72,50,69,15,15,79
"537302","ROCKY MOUNTAIN HOME CARE GRE","535 UINTA DRIVE  PO BOX 1300","GREEN RIVER","WY","82935","3078757976","Voluntary Non Profit - Private",3/21/1997 0:00:00,"Y","Y","Y","Y","Y","Y",34,16,16,51,63,39,43,20,9,75
"067268","ROCKY MOUNTAIN NURSES INC-DELTA OFFICE","540 MAIN STREET #110","DELTA","CO","81416","9708746901","Proprietary",12/5/1995 0:00:00,"Y","Y","Y","Y","Y","Y",33,49,199,46,49,48,34,40,36,54
"067272","ROCKY MOUNTAIN NURSES, INC.","2478 PATTERSON RD #10","GRAND JUNCTION","CO","81505","9702453121","Proprietary",5/6/1996 0:00:00,"Y","Y","Y","Y","Y","Y",25,32,29,39,57,21,39,40,42,57
"417029","ROGER WILLIAMS HOME CARE","50 MAUDE ST.","PROVIDENCE","RI","02908","4014562273","Voluntary Non Profit - Private",10/5/1987 0:00:00,"Y","Y","Y","Y","Y","Y",30,56,64,55,60,36,65,31,27,64
"677027","ROLLING PLAINS HOME HEALTH","200 EAST ARIZONA","SWEETWATER","TX","79556","3252352030","Government - State/County",1/8/1986 0:00:00,"Y","Y","N","Y","N","Y",32,69,41,74,46,25,64,28,25,68
"147746","ROMYST HOME HEALTH CARE, INC","6601 N AVONDALE AVENUE SUITE 201","CHICAGO","IL","60631","7736310072","Proprietary",8/15/2003 0:00:00,"Y","Y","Y","Y","Y","Y",32,36,33,70,57,34,43,43,18,53
"177078","ROOKS COUNTY HOME HEALTH AGENCY","426 MAIN","STOCKTON","KS","67669","7854257352","Government - State/County",1/1/1980 0:00:00,"Y","Y","Y","N","N","Y",65,199,199,80,72,58,88,9,8,86
"327190","ROOSEVELT GENERAL HOSPITAL HOME HEALTH","42121 U S HWY 70","PORTALES","NM","88130","5053591800","Government - Local",11/29/2004 0:00:00,"Y","Y","Y","Y","Y","Y",36,40,199,67,73,35,67,27,29,66
"427042","ROPER-ST. FRANCIS HOME HEALTH","1483 TOBIAS GADSON LVD., SUITE 208A","CHARLESTON","SC","29407","8434027000","Voluntary Non Profit - Private",2/12/1988 0:00:00,"Y","Y","Y","Y","Y","Y",54,63,49,63,65,39,75,27,20,70
"337234","ROSA COPLON LTHHCP","2700 NORTH FOREST ROAD","GETZVILLE","NY","14068","7166393311","Voluntary Non Profit - Religious Affiliations",10/16/1987 0:00:00,"Y","Y","Y","Y","Y","Y",24,32,33,35,54,16,44,41,29,56
"459196","ROSAS FIRST QUALITY HOME HEALTHCARE LLC","306 EAST RANDOL MILL ROAD SUITE 100","ARLINGTON","TX","76011","8174610154","Proprietary",5/6/1997 0:00:00,"Y","Y","Y","Y","Y","Y",35,49,52,65,69,36,58,32,32,64
"678216","ROSE HOME HEALTH SERVICES INC","10530 ROCKLEY ROAD  STE 100C","HOUSTON","TX","77099","2818922001","Proprietary",5/28/1996 0:00:00,"Y","Y","Y","Y","Y","Y",48,50,45,82,76,61,68,41,30,56
"247094","ROSEAU COUNTY HOME HEALTH CARE","715 DELMORE DRIVE","ROSEAU","MN","56751","2184633211","Proprietary",4/19/1979 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,40,199,199,43,37,58
"147691","ROSEWOOD HOME HEALTH SERVICES","7501 UNIVERSITY SUITE 208-PIONEER SQUARE","PEORIA","IL","61614","3096890302","Proprietary",9/11/1997 0:00:00,"Y","Y","Y","Y","Y","Y",37,77,84,65,80,33,70,13,15,85
"147680","ROSEWOOD HOME HEALTH SERVICES","#10 SUNSET HILLS PROFESSIONAL CENTRE RTE 157","EDWARDSVILLE","IL","62025","6186927673","Proprietary",7/10/1997 0:00:00,"Y","Y","Y","Y","Y","Y",45,73,65,60,61,37,54,24,26,70
"147770","ROSNER HOME HEALTH CARE, INC","6550 N HAMLIN AVENUE","LINCOLNWOOD","IL","60712","8475680161","Proprietary",5/11/2004 0:00:00,"Y","Y","Y","Y","Y","Y",25,32,45,53,51,34,30,39,29,57
"367097","ROSS COUNTY HOME HEALTH AGENCY","475 WESTERN AVENUE, SUITE 4A","CHILLICOTHE","OH","45601","7407751114","Government - State/County",12/21/1966 0:00:00,"Y","Y","Y","Y","N","Y",46,49,40,48,53,45,52,37,31,60
"377690","ROSS HEALTH CARE SERVICES OF SOUTHWEST OKLAHOMA","328 S 29TH","CHICKASHA","OK","73018","4052240012","Voluntary Non Profit - Private",7/21/2005 0:00:00,"Y","Y","Y","Y","Y","Y",36,41,41,65,68,44,48,24,23,68
"327177","ROSWELL HOMECARE","1107 SOUTH MAIN","ROSWELL","NM","88201","5056238000","Voluntary Non Profit - Private",10/10/2000 0:00:00,"Y","Y","Y","Y","Y","Y",39,28,199,49,55,37,56,19,16,71
"679338","ROSY IN HOME SERVICES INC","3724 AIRPORT BOULEVARD","AUSTIN","TX","78722","5124791820","Proprietary",8/14/2003 0:00:00,"Y","Y","Y","Y","Y","Y",36,37,29,46,47,28,23,17,28,80
"347116","ROWAN REGIONAL HOME HEALT","825 A WEST HENDERSON STREET","SALISBURY","NC","28144","7046377645","Voluntary Non Profit - Other",3/15/1984 0:00:00,"Y","Y","Y","Y","Y","Y",37,55,54,64,53,31,62,36,22,59
"248071","ROYAL HEALTH CARE","5637 BROOKLYN BLVD  SUITE 300","BROOKLYN CENTER","MN","55429","7635044559","Proprietary",8/3/2000 0:00:00,"Y","Y","Y","N","N","Y",8,199,199,28,17,6,38,26,5,74
"679198","ROYAL HOME CARE","7130 PAVILION DRIVE","HOUSTON","TX","77083","2815645476","Proprietary",12/16/2002 0:00:00,"Y","Y","Y","Y","Y","Y",60,27,199,95,95,60,76,35,5,56
"457987","ROYAL HOME HEALTH CARE INCORPORATED","2010 VISTA DRIVE","LEWISVILLE","TX","75067","9724593031","Proprietary",1/30/2006 0:00:00,"Y","Y","Y","Y","Y","Y",201,201,201,201,201,201,201,201,201,201
"237606","ROYAL HOME HEALTH SERVICES, LLC","5228 STATE STREET","SAGINAW","MI","48603","9897997900","Proprietary",7/13/2006 0:00:00,"Y","Y","Y","Y","Y","Y",201,201,201,201,201,201,201,201,201,201
"237570","ROYAL HOME HEALTH, LLC","26711 WOODWARD AVE, STE 205","HUNTINGTON WOODS","MI","48070","2485829221","Proprietary",6/27/2005 0:00:00,"Y","Y","Y","Y","Y","Y",42,41,54,59,61,9,58,32,32,67
"058205","ROYAL MAJESTY HOME CARE, INC","3939 ATLANTIC AVENUE SUITE 209","LONG BEACH","CA","90807","5624929600","Proprietary",10/31/2003 0:00:00,"Y","Y","Y","Y","Y","Y",40,50,21,74,71,34,51,32,10,63
"677942","ROYAL STAR HEALTHCARE INC","6420 HILLCROFT    SUITE 313","HOUSTON","TX","77081","7135897019","Proprietary",5/23/2006 0:00:00,"Y","Y","Y","Y","N","Y",201,201,201,201,201,201,201,201,201,201
"297097","ROYALE HEALTH SYSTEMS INC","2770 SOUTH MARYLAND PARKWAY SUITE 108","LAS VEGAS","NV","89109","7027910030","Proprietary",11/29/2001 0:00:00,"Y","Y","Y","Y","Y","Y",42,49,47,53,67,60,57,29,14,66
"237525","ROYALE HOME HEALTH CARE, INC","18977 WEST TEN MILE ROAD","SOUTHFIELD","MI","48075","2483953746","Proprietary",9/20/2004 0:00:00,"Y","Y","Y","Y","Y","Y",35,53,199,95,79,46,69,23,5,75
"058274","ROYALE HOME HEALTH CARE, INC","3636 ATLANTIC AVE STE 209","LONG BEACH","CA","90807","9093176925","Proprietary",10/7/2004 0:00:00,"Y","Y","Y","Y","Y","Y",30,31,21,90,58,28,53,29,5,68
"367656","ROYALTY HOME HEALTH CARE","678 EAST TAGGART STREET","EAST PALESTINE","OH","44413","3304269711","Proprietary",8/24/1995 0:00:00,"Y","N","N","N","N","Y",199,199,199,199,199,199,199,199,199,199
"327178","RUIDOSO HOME CARE LLC","548 GAVILAN CANYON ROAD","RUIDOSO","NM","88345","5052580028","Voluntary Non Profit - Private",3/27/2001 0:00:00,"Y","Y","Y","Y","Y","Y",39,52,65,72,62,40,51,24,27,63
"167257","RURAL HEALTH CARE ADVANTAGE","130 NORTH GRAND AVENUE","CHARITON","IA","50049","6417744090","Proprietary",4/24/1996 0:00:00,"Y","Y","Y","Y","N","Y",19,50,199,52,65,41,35,23,22,64
"677562","RURAL HOME HEALTH INC","204 WEST 5TH STREET","CRANE","TX","79731","4325583251","Voluntary Non Profit - Private",12/22/1992 0:00:00,"Y","Y","Y","N","N","Y",47,51,69,68,69,68,56,38,5,54
"157238","RUSH MEMORIAL HOSPITAL HOME HEALTH","1230 N MAIN STREET, PO BOX 608","RUSHVILLE","IN","46173","7659327490","Government - State/County",8/28/1992 0:00:00,"Y","Y","Y","Y","Y","Y",48,40,36,61,53,33,65,18,17,79
"527082","RUSK CTY DEPT OF HLTH AND HUMAN SVCS","311 MINER AVE EAST","LADYSMITH","WI","54848","7155322299","Government - State/County",6/4/1976 0:00:00,"Y","N","N","N","N","Y",52,63,50,72,68,34,50,19,26,75
"017857","RUSSELL COUNTY HOME CARE","1850 CRAWFORD ROAD","PHENIX CITY","AL","36868","3342985581","Government - State/County",3/9/1971 0:00:00,"Y","Y","Y","Y","Y","Y",27,45,42,72,48,38,41,25,29,73
"477007","RUTLAND AREA VNA","7 ALBERT CREE","RUTLAND","VT","05701","8027750568","Voluntary Non Profit - Private",4/26/1967 0:00:00,"Y","Y","Y","Y","Y","Y",33,61,49,70,67,50,74,35,24,63
"387098","RVMC HOME CARE SERVICES","2960 DOCTOR'S PARK DRIVE","MEDFORD","OR","97504","5417895240","Voluntary Non Profit - Other",6/27/1989 0:00:00,"Y","Y","Y","Y","Y","Y",41,60,60,72,68,46,65,21,24,73
"397587","RX HOME CARE INC","207 WEST BROAD ST","BETHLEHEM","PA","18018","6108681801","Proprietary",5/6/1994 0:00:00,"Y","Y","Y","Y","Y","Y",49,52,29,71,65,18,68,20,25,78
"678431","RX HOME HEALTH SERVICES INC","522 TARAS PATH","LIVINGSTON","TX","77351","9363288250","Proprietary",9/19/1996 0:00:00,"Y","Y","N","N","N","Y",40,44,199,62,64,38,39,43,5,45
"368128","RX HOME HEALTHCARE, INC","3030 EUCLID AVENUE, SUITE 200","CLEVELAND","OH","44115","2162950056","Proprietary",11/15/2005 0:00:00,"Y","Y","Y","Y","N","Y",199,199,199,199,199,199,199,199,199,199
"557690","RX STAFFING AND HOME CARE","4640 MARCONI AVENUE, SUITE 1","SACRAMENTO","CA","95821","9164858200","Proprietary",4/30/1996 0:00:00,"Y","Y","Y","Y","Y","Y",23,199,199,199,199,199,199,25,27,74
"407005","RYDER HOME CARE","355 FONT MARTELO ST","HUMACAO","PR","00792","7878520768","Voluntary Non Profit - Private",4/15/1974 0:00:00,"Y","Y","N","N","Y","Y",39,65,53,87,72,42,78,30,31,67
"453135","S A NURSES HOME HEALTH AGENCY LLC","231 WEST CYPRESS STREET SUITE 202","SAN ANTONIO","TX","78212","2107982199","Proprietary",8/4/2004 0:00:00,"Y","Y","Y","Y","Y","Y",25,19,9,64,35,12,21,38,11,56
"679540","S AND R HOME HEALTH","1908 W WALL STE B","MIDLAND","TX","79701","4325708880","Proprietary",8/25/2006 0:00:00,"Y","Y","Y","Y","N","Y",201,201,201,201,201,201,201,201,201,201
"207007","S M M C VISITING NURSES","72 MAIN STREET, P.O. BOX 739","KENNEBUNK","ME","04043","2079851000","Voluntary Non Profit - Private",7/22/1966 0:00:00,"Y","Y","Y","Y","Y","Y",40,61,57,58,62,41,58,32,25,63
"377626","S Q SPECIALTIES, INC","2400 NORTH HEMLOCK CIRCLE, SUITE B","BROKEN ARROW","OK","74012","9182510070","Voluntary Non Profit - Other",10/15/1999 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,58,5,42
"377035","S S M HOME CARE OF OKLAHOMA","1211 N SHARTEL, SUITE 1100","OKLAHOMA CITY","OK","73103","4052311200","Voluntary Non Profit - Religious Affiliations",2/1/1983 0:00:00,"Y","Y","Y","Y","Y","Y",35,59,53,71,63,37,64,22,18,73
"197502","S.K.I.L.L.S. HOME HEALTHCARE","9405 INTERLINE AVE","BATON ROUGE","LA","70809","2252018913","Proprietary",1/12/1993 0:00:00,"Y","Y","Y","Y","Y","Y",22,25,199,40,36,199,24,40,26,58
"017025","SAADS HEALTHCARE SERVICES","3725 AIRPORT BOULEVARD","MOBILE","AL","36609","2513439600","Proprietary",12/28/1978 0:00:00,"Y","Y","Y","Y","Y","Y",34,46,57,65,59,38,53,33,28,60
"257128","SAADS HOME NURSING OF MS","814 VIEUX MARCHE","BILOXI","MS","39530","2284328855","Proprietary",7/13/1979 0:00:00,"Y","Y","Y","Y","Y","Y",26,34,37,41,45,40,24,51,22,46
"457824","SABINE NECHES HOME HEALTH","150 LAMESA","BRIDGE CITY","TX","77611","4097353757","Proprietary",5/4/2005 0:00:00,"Y","Y","Y","Y","Y","N",199,199,199,199,199,199,199,199,199,199
"167097","SAC COUNTY PHNS","116 SOUTH STREET STREET","SAC CITY","IA","50583","7126624785","Government - Local",5/12/1978 0:00:00,"Y","Y","Y","Y","N","Y",199,199,199,199,199,199,199,38,36,54
"267068","SAC OSAGE HOME HEALTH CARE, INC","1780 EAST HIGHWAY 54","EL DORADO SPRINGS","MO","64744","4178765225","Proprietary",7/1/1978 0:00:00,"Y","Y","Y","Y","N","Y",42,63,199,45,64,35,57,28,21,70
"368133","SACRED ARMS, INC","ONE SOUTH MAIN STREET, SUITE 205B","COLUMBIANA","OH","44408","3304823100","Proprietary",2/15/2006 0:00:00,"Y","N","N","N","N","Y",201,201,201,201,201,201,201,201,201,201
